fixture_id,date,gameweek,home_team,away_team,season,tag,player_id
972,2023-02-11T15:00:00Z,23,ARS,BRE,2223,latest,
973,2023-02-11T15:00:00Z,23,CRY,BHA,2223,latest,
974,2023-02-11T15:00:00Z,23,FUL,NFO,2223,latest,
975,2023-02-11T15:00:00Z,23,LEI,TOT,2223,latest,
976,2023-02-11T15:00:00Z,23,SOU,WOL,2223,latest,
977,2023-02-11T17:30:00Z,23,BOU,NEW,2223,latest,
978,2023-02-12T14:00:00Z,23,LEE,MUN,2223,latest,
979,2023-02-12T16:30:00Z,23,MCI,AVL,2223,latest,
980,2023-02-13T20:00:00Z,23,LIV,EVE,2223,latest,
981,2023-02-15T19:30:00Z,23,ARS,MCI,2223,latest,
982,2023-02-18T12:30:00Z,24,AVL,ARS,2223,latest,
983,2023-02-18T15:00:00Z,24,BRE,CRY,2223,latest,
984,2023-02-18T15:00:00Z,24,BHA,FUL,2223,latest,
985,2023-02-18T15:00:00Z,24,CHE,SOU,2223,latest,
986,2023-02-18T15:00:00Z,24,EVE,LEE,2223,latest,
987,2023-02-18T15:00:00Z,24,NFO,MCI,2223,latest,
988,2023-02-18T15:00:00Z,24,WOL,BOU,2223,latest,
989,2023-02-18T17:30:00Z,24,NEW,LIV,2223,latest,
990,2023-02-19T14:00:00Z,24,MUN,LEI,2223,latest,
991,2023-02-19T16:30:00Z,24,TOT,WHU,2223,latest,
992,2023-02-24T20:00:00Z,25,FUL,WOL,2223,latest,
993,2023-02-25T15:00:00Z,25,EVE,AVL,2223,latest,
994,2023-02-25T15:00:00Z,25,LEE,SOU,2223,latest,
995,2023-02-25T15:00:00Z,25,LEI,ARS,2223,latest,
996,2023-02-25T15:00:00Z,25,WHU,NFO,2223,latest,
997,2023-02-25T17:30:00Z,25,BOU,MCI,2223,latest,
998,2023-02-25T19:45:00Z,25,CRY,LIV,2223,latest,
999,2023-02-26T13:30:00Z,25,TOT,CHE,2223,latest,
1000,2023-03-01T19:45:00Z,25,ARS,EVE,2223,latest,
1001,2023-03-01T20:00:00Z,25,LIV,WOL,2223,latest,
1002,2023-03-04T12:30:00Z,26,MCI,NEW,2223,latest,
1003,2023-03-04T15:00:00Z,26,ARS,BOU,2223,latest,
1004,2023-03-04T15:00:00Z,26,AVL,CRY,2223,latest,
1005,2023-03-04T15:00:00Z,26,BHA,WHU,2223,latest,
1006,2023-03-04T15:00:00Z,26,CHE,LEE,2223,latest,
1007,2023-03-04T15:00:00Z,26,WOL,TOT,2223,latest,
1008,2023-03-04T17:30:00Z,26,SOU,LEI,2223,latest,
1009,2023-03-05T14:00:00Z,26,NFO,EVE,2223,latest,
1010,2023-03-05T16:30:00Z,26,LIV,MUN,2223,latest,
1011,2023-03-06T20:00:00Z,26,BRE,FUL,2223,latest,
1012,2023-03-11T12:30:00Z,27,BOU,LIV,2223,latest,
1013,2023-03-11T15:00:00Z,27,EVE,BRE,2223,latest,
1014,2023-03-11T15:00:00Z,27,LEE,BHA,2223,latest,
1015,2023-03-11T15:00:00Z,27,LEI,CHE,2223,latest,
1016,2023-03-11T15:00:00Z,27,TOT,NFO,2223,latest,
1017,2023-03-11T17:30:00Z,27,CRY,MCI,2223,latest,
1018,2023-03-12T14:00:00Z,27,FUL,ARS,2223,latest,
1019,2023-03-12T14:00:00Z,27,MUN,SOU,2223,latest,
1020,2023-03-12T14:00:00Z,27,WHU,AVL,2223,latest,
1021,2023-03-12T16:30:00Z,27,NEW,WOL,2223,latest,
1022,2023-03-15T19:30:00Z,27,BHA,CRY,2223,latest,
1023,2023-03-15T19:30:00Z,27,SOU,BRE,2223,latest,
1024,2023-03-17T20:00:00Z,28,NFO,NEW,2223,latest,
1025,2023-03-18T15:00:00Z,28,AVL,BOU,2223,latest,
1026,2023-03-18T15:00:00Z,28,BRE,LEI,2223,latest,
1027,2023-03-18T15:00:00Z,28,SOU,TOT,2223,latest,
1028,2023-03-18T15:00:00Z,28,WOL,LEE,2223,latest,
1029,2023-03-18T17:30:00Z,28,CHE,EVE,2223,latest,
1030,2023-03-19T14:00:00Z,28,ARS,CRY,2223,latest,
1031,2023-04-01T11:30:00Z,29,MCI,LIV,2223,latest,
1032,2023-04-01T14:00:00Z,29,ARS,LEE,2223,latest,
1033,2023-04-01T14:00:00Z,29,BOU,FUL,2223,latest,
1034,2023-04-01T14:00:00Z,29,BHA,BRE,2223,latest,
1035,2023-04-01T14:00:00Z,29,CRY,LEI,2223,latest,
1036,2023-04-01T14:00:00Z,29,NFO,WOL,2223,latest,
1037,2023-04-01T16:30:00Z,29,CHE,AVL,2223,latest,
1038,2023-04-02T13:00:00Z,29,WHU,SOU,2223,latest,
1039,2023-04-02T15:30:00Z,29,NEW,MUN,2223,latest,
1040,2023-04-03T19:00:00Z,29,EVE,TOT,2223,latest,
1041,2023-04-04T18:45:00Z,29,BOU,BHA,2223,latest,
1042,2023-04-04T18:45:00Z,29,LEE,NFO,2223,latest,
1043,2023-04-04T18:45:00Z,29,LEI,AVL,2223,latest,
1044,2023-04-04T19:00:00Z,29,CHE,LIV,2223,latest,
1045,2023-04-05T19:00:00Z,29,MUN,BRE,2223,latest,
1046,2023-04-05T19:00:00Z,29,WHU,NEW,2223,latest,
1047,2023-04-08T11:30:00Z,30,MUN,EVE,2223,latest,
1048,2023-04-08T14:00:00Z,30,AVL,NFO,2223,latest,
1049,2023-04-08T14:00:00Z,30,BRE,NEW,2223,latest,
1050,2023-04-08T14:00:00Z,30,FUL,WHU,2223,latest,
1051,2023-04-08T14:00:00Z,30,LEI,BOU,2223,latest,
1052,2023-04-08T14:00:00Z,30,TOT,BHA,2223,latest,
1053,2023-04-08T14:00:00Z,30,WOL,CHE,2223,latest,
1054,2023-04-08T16:30:00Z,30,SOU,MCI,2223,latest,
1055,2023-04-09T13:00:00Z,30,LEE,CRY,2223,latest,
1056,2023-04-09T15:30:00Z,30,LIV,ARS,2223,latest,
1057,2023-04-15T11:30:00Z,31,AVL,NEW,2223,latest,
1058,2023-04-15T14:00:00Z,31,CHE,BHA,2223,latest,
1059,2023-04-15T14:00:00Z,31,EVE,FUL,2223,latest,
1060,2023-04-15T14:00:00Z,31,SOU,CRY,2223,latest,
1061,2023-04-15T14:00:00Z,31,WOL,BRE,2223,latest,
1062,2023-04-15T14:15:00Z,31,TOT,BOU,2223,latest,
1063,2023-04-15T16:30:00Z,31,MCI,LEI,2223,latest,
1064,2023-04-16T13:00:00Z,31,WHU,ARS,2223,latest,
1065,2023-04-16T15:30:00Z,31,NFO,MUN,2223,latest,
1066,2023-04-17T19:00:00Z,31,LEE,LIV,2223,latest,
1067,2023-04-21T19:00:00Z,32,ARS,SOU,2223,latest,
1068,2023-04-22T11:30:00Z,32,FUL,LEE,2223,latest,
1069,2023-04-22T14:00:00Z,32,BRE,AVL,2223,latest,
1070,2023-04-22T14:00:00Z,32,CRY,EVE,2223,latest,
1071,2023-04-22T14:00:00Z,32,LEI,WOL,2223,latest,
1072,2023-04-22T14:00:00Z,32,LIV,NFO,2223,latest,
1073,2023-04-23T13:00:00Z,32,BOU,WHU,2223,latest,
1074,2023-04-23T13:00:00Z,32,NEW,TOT,2223,latest,
1075,2023-04-25T18:30:00Z,33,WOL,CRY,2223,latest,
1076,2023-04-25T18:45:00Z,33,AVL,FUL,2223,latest,
1077,2023-04-25T19:00:00Z,33,LEE,LEI,2223,latest,
1078,2023-04-26T18:30:00Z,33,NFO,BHA,2223,latest,
1079,2023-04-26T18:45:00Z,33,CHE,BRE,2223,latest,
1080,2023-04-26T18:45:00Z,33,WHU,LIV,2223,latest,
1081,2023-04-26T19:00:00Z,33,MCI,ARS,2223,latest,
1082,2023-04-27T18:45:00Z,33,EVE,NEW,2223,latest,
1083,2023-04-27T18:45:00Z,33,SOU,BOU,2223,latest,
1084,2023-04-27T19:15:00Z,33,TOT,MUN,2223,latest,
1085,2023-04-29T11:30:00Z,34,CRY,WHU,2223,latest,
1086,2023-04-29T14:00:00Z,34,BRE,NFO,2223,latest,
1087,2023-04-29T14:00:00Z,34,BHA,WOL,2223,latest,
1088,2023-04-30T13:00:00Z,34,BOU,LEE,2223,latest,
1089,2023-04-30T13:00:00Z,34,FUL,MCI,2223,latest,
1090,2023-04-30T13:00:00Z,34,MUN,AVL,2223,latest,
1091,2023-04-30T13:00:00Z,34,NEW,SOU,2223,latest,
1092,2023-04-30T15:30:00Z,34,LIV,TOT,2223,latest,
1093,2023-05-01T19:00:00Z,34,LEI,EVE,2223,latest,
1094,2023-05-02T19:00:00Z,34,ARS,CHE,2223,latest,
1095,2023-05-03T19:00:00Z,34,LIV,FUL,2223,latest,
1096,2023-05-03T19:00:00Z,34,MCI,WHU,2223,latest,
1097,2023-05-04T19:00:00Z,34,BHA,MUN,2223,latest,
1098,2023-05-06T14:00:00Z,35,BOU,CHE,2223,latest,
1099,2023-05-06T14:00:00Z,35,MCI,LEE,2223,latest,
1100,2023-05-06T14:00:00Z,35,TOT,CRY,2223,latest,
1101,2023-05-06T14:00:00Z,35,WOL,AVL,2223,latest,
1102,2023-05-06T16:30:00Z,35,LIV,BRE,2223,latest,
1103,2023-05-07T15:30:00Z,35,NEW,ARS,2223,latest,
1104,2023-05-07T18:00:00Z,35,WHU,MUN,2223,latest,
1105,2023-05-08T14:00:00Z,35,FUL,LEI,2223,latest,
1106,2023-05-08T16:30:00Z,35,BHA,EVE,2223,latest,
1107,2023-05-08T19:00:00Z,35,NFO,SOU,2223,latest,
1108,2023-05-13T11:30:00Z,36,LEE,NEW,2223,latest,
1109,2023-05-13T14:00:00Z,36,AVL,TOT,2223,latest,
1110,2023-05-13T14:00:00Z,36,CHE,NFO,2223,latest,
1111,2023-05-13T14:00:00Z,36,CRY,BOU,2223,latest,
1112,2023-05-13T14:00:00Z,36,MUN,WOL,2223,latest,
1113,2023-05-13T14:00:00Z,36,SOU,FUL,2223,latest,
1114,2023-05-14T13:00:00Z,36,BRE,WHU,2223,latest,
1115,2023-05-14T13:00:00Z,36,EVE,MCI,2223,latest,
1116,2023-05-14T15:30:00Z,36,ARS,BHA,2223,latest,
1117,2023-05-15T19:00:00Z,36,LEI,LIV,2223,latest,
1118,2023-05-18T18:30:00Z,36,NEW,BHA,2223,latest,
1119,2023-05-20T11:30:00Z,37,TOT,BRE,2223,latest,
1120,2023-05-20T14:00:00Z,37,BOU,MUN,2223,latest,
1121,2023-05-20T14:00:00Z,37,FUL,CRY,2223,latest,
1122,2023-05-20T14:00:00Z,37,LIV,AVL,2223,latest,
1123,2023-05-20T14:00:00Z,37,WOL,EVE,2223,latest,
1124,2023-05-20T16:30:00Z,37,NFO,ARS,2223,latest,
1125,2023-05-21T12:30:00Z,37,WHU,LEE,2223,latest,
1126,2023-05-21T13:00:00Z,37,BHA,SOU,2223,latest,
1127,2023-05-21T15:00:00Z,37,MCI,CHE,2223,latest,
1128,2023-05-22T19:00:00Z,37,NEW,LEI,2223,latest,
1129,2023-05-24T19:00:00Z,37,BHA,MCI,2223,latest,
1130,2023-05-25T19:00:00Z,37,MUN,CHE,2223,latest,
1131,2023-05-28T15:30:00Z,38,ARS,WOL,2223,latest,
1132,2023-05-28T15:30:00Z,38,AVL,BHA,2223,latest,
1133,2023-05-28T15:30:00Z,38,BRE,MCI,2223,latest,
1134,2023-05-28T15:30:00Z,38,CHE,NEW,2223,latest,
1135,2023-05-28T15:30:00Z,38,CRY,NFO,2223,latest,
1136,2023-05-28T15:30:00Z,38,EVE,BOU,2223,latest,
1137,2023-05-28T15:30:00Z,38,LEE,TOT,2223,latest,
1138,2023-05-28T15:30:00Z,38,LEI,WHU,2223,latest,
1139,2023-05-28T15:30:00Z,38,MUN,FUL,2223,latest,
1140,2023-05-28T15:30:00Z,38,SOU,LIV,2223,latest,
1141,2021-08-13T19:00:00Z,1,BRE,ARS,2122,latest,
1142,2021-08-14T11:30:00Z,1,MUN,LEE,2122,latest,
1143,2021-08-14T14:00:00Z,1,BUR,BHA,2122,latest,
1144,2021-08-14T14:00:00Z,1,CHE,CRY,2122,latest,
1145,2021-08-14T14:00:00Z,1,EVE,SOU,2122,latest,
1146,2021-08-14T14:00:00Z,1,LEI,WOL,2122,latest,
1147,2021-08-14T14:00:00Z,1,WAT,AVL,2122,latest,
1148,2021-08-14T16:30:00Z,1,NOR,LIV,2122,latest,
1149,2021-08-15T13:00:00Z,1,NEW,WHU,2122,latest,
1150,2021-08-15T15:30:00Z,1,TOT,MCI,2122,latest,
1151,2021-08-21T11:30:00Z,2,LIV,BUR,2122,latest,
1152,2021-08-21T14:00:00Z,2,AVL,NEW,2122,latest,
1153,2021-08-21T14:00:00Z,2,CRY,BRE,2122,latest,
1154,2021-08-21T14:00:00Z,2,LEE,EVE,2122,latest,
1155,2021-08-21T14:00:00Z,2,MCI,NOR,2122,latest,
1156,2021-08-21T16:30:00Z,2,BHA,WAT,2122,latest,
1157,2021-08-22T13:00:00Z,2,SOU,MUN,2122,latest,
1158,2021-08-22T13:00:00Z,2,WOL,TOT,2122,latest,
1159,2021-08-22T15:30:00Z,2,ARS,CHE,2122,latest,
1160,2021-08-23T19:00:00Z,2,WHU,LEI,2122,latest,
1161,2021-08-28T11:30:00Z,3,MCI,ARS,2122,latest,
1162,2021-08-28T14:00:00Z,3,AVL,BRE,2122,latest,
1163,2021-08-28T14:00:00Z,3,BHA,EVE,2122,latest,
1164,2021-08-28T14:00:00Z,3,NEW,SOU,2122,latest,
1165,2021-08-28T14:00:00Z,3,NOR,LEI,2122,latest,
1166,2021-08-28T14:00:00Z,3,WHU,CRY,2122,latest,
1167,2021-08-28T16:30:00Z,3,LIV,CHE,2122,latest,
1168,2021-08-29T13:00:00Z,3,BUR,LEE,2122,latest,
1169,2021-08-29T13:00:00Z,3,TOT,WAT,2122,latest,
1170,2021-08-29T15:30:00Z,3,WOL,MUN,2122,latest,
1171,2021-09-11T11:30:00Z,4,CRY,TOT,2122,latest,
1172,2021-09-11T14:00:00Z,4,ARS,NOR,2122,latest,
1173,2021-09-11T14:00:00Z,4,BRE,BHA,2122,latest,
1174,2021-09-11T14:00:00Z,4,LEI,MCI,2122,latest,
1175,2021-09-11T14:00:00Z,4,MUN,NEW,2122,latest,
1176,2021-09-11T14:00:00Z,4,SOU,WHU,2122,latest,
1177,2021-09-11T14:00:00Z,4,WAT,WOL,2122,latest,
1178,2021-09-11T16:30:00Z,4,CHE,AVL,2122,latest,
1179,2021-09-12T15:30:00Z,4,LEE,LIV,2122,latest,
1180,2021-09-13T19:00:00Z,4,EVE,BUR,2122,latest,
1181,2021-09-17T19:00:00Z,5,NEW,LEE,2122,latest,
1182,2021-09-18T11:30:00Z,5,WOL,BRE,2122,latest,
1183,2021-09-18T14:00:00Z,5,BUR,ARS,2122,latest,
1184,2021-09-18T14:00:00Z,5,LIV,CRY,2122,latest,
1185,2021-09-18T14:00:00Z,5,MCI,SOU,2122,latest,
1186,2021-09-18T14:00:00Z,5,NOR,WAT,2122,latest,
1187,2021-09-18T16:30:00Z,5,AVL,EVE,2122,latest,
1188,2021-09-19T13:00:00Z,5,BHA,LEI,2122,latest,
1189,2021-09-19T13:00:00Z,5,WHU,MUN,2122,latest,
1190,2021-09-19T15:30:00Z,5,TOT,CHE,2122,latest,
1191,2021-09-25T11:30:00Z,6,CHE,MCI,2122,latest,
1192,2021-09-25T11:30:00Z,6,MUN,AVL,2122,latest,
1193,2021-09-25T14:00:00Z,6,EVE,NOR,2122,latest,
1194,2021-09-25T14:00:00Z,6,LEE,WHU,2122,latest,
1195,2021-09-25T14:00:00Z,6,LEI,BUR,2122,latest,
1196,2021-09-25T14:00:00Z,6,WAT,NEW,2122,latest,
1197,2021-09-25T16:30:00Z,6,BRE,LIV,2122,latest,
1198,2021-09-26T13:00:00Z,6,SOU,WOL,2122,latest,
1199,2021-09-26T15:30:00Z,6,ARS,TOT,2122,latest,
1200,2021-09-27T19:00:00Z,6,CRY,BHA,2122,latest,
1201,2021-10-02T11:30:00Z,7,MUN,EVE,2122,latest,
1202,2021-10-02T14:00:00Z,7,BUR,NOR,2122,latest,
1203,2021-10-02T14:00:00Z,7,CHE,SOU,2122,latest,
1204,2021-10-02T14:00:00Z,7,LEE,WAT,2122,latest,
1205,2021-10-02T14:00:00Z,7,WOL,NEW,2122,latest,
1206,2021-10-02T16:30:00Z,7,BHA,ARS,2122,latest,
1207,2021-10-03T13:00:00Z,7,CRY,LEI,2122,latest,
1208,2021-10-03T13:00:00Z,7,TOT,AVL,2122,latest,
1209,2021-10-03T13:00:00Z,7,WHU,BRE,2122,latest,
1210,2021-10-03T15:30:00Z,7,LIV,MCI,2122,latest,
1211,2021-10-16T11:30:00Z,8,WAT,LIV,2122,latest,
1212,2021-10-16T14:00:00Z,8,AVL,WOL,2122,latest,
1213,2021-10-16T14:00:00Z,8,LEI,MUN,2122,latest,
1214,2021-10-16T14:00:00Z,8,MCI,BUR,2122,latest,
1215,2021-10-16T14:00:00Z,8,NOR,BHA,2122,latest,
1216,2021-10-16T14:00:00Z,8,SOU,LEE,2122,latest,
1217,2021-10-16T16:30:00Z,8,BRE,CHE,2122,latest,
1218,2021-10-17T13:00:00Z,8,EVE,WHU,2122,latest,
1219,2021-10-17T15:30:00Z,8,NEW,TOT,2122,latest,
1220,2021-10-18T19:00:00Z,8,ARS,CRY,2122,latest,
1221,2021-10-22T19:00:00Z,9,ARS,AVL,2122,latest,
1222,2021-10-23T11:30:00Z,9,CHE,NOR,2122,latest,
1223,2021-10-23T14:00:00Z,9,CRY,NEW,2122,latest,
1224,2021-10-23T14:00:00Z,9,EVE,WAT,2122,latest,
1225,2021-10-23T14:00:00Z,9,LEE,WOL,2122,latest,
1226,2021-10-23T14:00:00Z,9,SOU,BUR,2122,latest,
1227,2021-10-23T16:30:00Z,9,BHA,MCI,2122,latest,
1228,2021-10-24T13:00:00Z,9,BRE,LEI,2122,latest,
1229,2021-10-24T13:00:00Z,9,WHU,TOT,2122,latest,
1230,2021-10-24T15:30:00Z,9,MUN,LIV,2122,latest,
1231,2021-10-30T11:30:00Z,10,LEI,ARS,2122,latest,
1232,2021-10-30T14:00:00Z,10,BUR,BRE,2122,latest,
1233,2021-10-30T14:00:00Z,10,LIV,BHA,2122,latest,
1234,2021-10-30T14:00:00Z,10,MCI,CRY,2122,latest,
1235,2021-10-30T14:00:00Z,10,NEW,CHE,2122,latest,
1236,2021-10-30T14:00:00Z,10,WAT,SOU,2122,latest,
1237,2021-10-30T16:30:00Z,10,TOT,MUN,2122,latest,
1238,2021-10-31T14:00:00Z,10,NOR,LEE,2122,latest,
1239,2021-10-31T16:30:00Z,10,AVL,WHU,2122,latest,
1240,2021-11-01T20:00:00Z,10,WOL,EVE,2122,latest,
1241,2021-11-05T20:00:00Z,11,SOU,AVL,2122,latest,
1242,2021-11-06T12:30:00Z,11,MUN,MCI,2122,latest,
1243,2021-11-06T15:00:00Z,11,BRE,NOR,2122,latest,
1244,2021-11-06T15:00:00Z,11,CHE,BUR,2122,latest,
1245,2021-11-06T15:00:00Z,11,CRY,WOL,2122,latest,
1246,2021-11-06T17:30:00Z,11,BHA,NEW,2122,latest,
1247,2021-11-07T14:00:00Z,11,ARS,WAT,2122,latest,
1248,2021-11-07T14:00:00Z,11,EVE,TOT,2122,latest,
1249,2021-11-07T14:00:00Z,11,LEE,LEI,2122,latest,
1250,2021-11-07T16:30:00Z,11,WHU,LIV,2122,latest,
1251,2021-11-20T12:30:00Z,12,LEI,CHE,2122,latest,
1252,2021-11-20T15:00:00Z,12,AVL,BHA,2122,latest,
1253,2021-11-20T15:00:00Z,12,BUR,CRY,2122,latest,
1254,2021-11-20T15:00:00Z,12,NEW,BRE,2122,latest,
1255,2021-11-20T15:00:00Z,12,NOR,SOU,2122,latest,
1256,2021-11-20T15:00:00Z,12,WAT,MUN,2122,latest,
1257,2021-11-20T15:00:00Z,12,WOL,WHU,2122,latest,
1258,2021-11-20T17:30:00Z,12,LIV,ARS,2122,latest,
1259,2021-11-21T14:00:00Z,12,MCI,EVE,2122,latest,
1260,2021-11-21T16:30:00Z,12,TOT,LEE,2122,latest,
1261,2021-11-27T12:30:00Z,13,ARS,NEW,2122,latest,
1262,2021-11-27T15:00:00Z,13,CRY,AVL,2122,latest,
1263,2021-11-27T15:00:00Z,13,LIV,SOU,2122,latest,
1264,2021-11-27T15:00:00Z,13,NOR,WOL,2122,latest,
1265,2021-11-27T17:30:00Z,13,BHA,LEE,2122,latest,
1266,2021-11-28T14:00:00Z,13,BRE,EVE,2122,latest,
1267,2021-11-28T14:00:00Z,13,LEI,WAT,2122,latest,
1268,2021-11-28T14:00:00Z,13,MCI,WHU,2122,latest,
1269,2021-11-28T16:30:00Z,13,CHE,MUN,2122,latest,
1270,2021-11-30T19:30:00Z,14,NEW,NOR,2122,latest,
1271,2021-11-30T20:15:00Z,14,LEE,CRY,2122,latest,
1272,2021-12-01T19:30:00Z,14,SOU,LEI,2122,latest,
1273,2021-12-01T19:30:00Z,14,WAT,CHE,2122,latest,
1274,2021-12-01T19:30:00Z,14,WHU,BHA,2122,latest,
1275,2021-12-01T19:30:00Z,14,WOL,BUR,2122,latest,
1276,2021-12-01T20:15:00Z,14,AVL,MCI,2122,latest,
1277,2021-12-01T20:15:00Z,14,EVE,LIV,2122,latest,
1278,2021-12-02T19:30:00Z,14,TOT,BRE,2122,latest,
1279,2021-12-02T20:15:00Z,14,MUN,ARS,2122,latest,
1280,2021-12-04T12:30:00Z,15,WHU,CHE,2122,latest,
1281,2021-12-04T15:00:00Z,15,NEW,BUR,2122,latest,
1282,2021-12-04T15:00:00Z,15,SOU,BHA,2122,latest,
1283,2021-12-04T15:00:00Z,15,WOL,LIV,2122,latest,
1284,2021-12-04T17:30:00Z,15,WAT,MCI,2122,latest,
1285,2021-12-05T14:00:00Z,15,LEE,BRE,2122,latest,
1286,2021-12-05T14:00:00Z,15,MUN,CRY,2122,latest,
1287,2021-12-05T14:00:00Z,15,TOT,NOR,2122,latest,
1288,2021-12-05T16:30:00Z,15,AVL,LEI,2122,latest,
1289,2021-12-06T20:00:00Z,15,EVE,ARS,2122,latest,
1290,2021-12-10T20:00:00Z,16,BRE,WAT,2122,latest,
1291,2021-12-11T12:30:00Z,16,MCI,WOL,2122,latest,
1292,2021-12-11T15:00:00Z,16,ARS,SOU,2122,latest,
1293,2021-12-11T15:00:00Z,16,CHE,LEE,2122,latest,
1294,2021-12-11T15:00:00Z,16,LIV,AVL,2122,latest,
1295,2021-12-11T17:30:00Z,16,NOR,MUN,2122,latest,
1296,2021-12-12T14:00:00Z,16,BUR,WHU,2122,latest,
1297,2021-12-12T14:00:00Z,16,LEI,NEW,2122,latest,
1298,2021-12-12T16:30:00Z,16,CRY,EVE,2122,latest,
1299,2021-12-14T19:45:00Z,17,NOR,AVL,2122,latest,
1300,2021-12-14T20:00:00Z,17,MCI,LEE,2122,latest,
1301,2021-12-15T19:30:00Z,17,BHA,WOL,2122,latest,
1302,2021-12-15T19:30:00Z,17,CRY,SOU,2122,latest,
1303,2021-12-15T20:00:00Z,17,ARS,WHU,2122,latest,
1304,2021-12-16T19:45:00Z,17,CHE,EVE,2122,latest,
1305,2021-12-16T20:00:00Z,17,LIV,NEW,2122,latest,
1306,2021-12-18T17:30:00Z,18,LEE,ARS,2122,latest,
1307,2021-12-19T14:00:00Z,18,NEW,MCI,2122,latest,
1308,2021-12-19T14:00:00Z,18,WOL,CHE,2122,latest,
1309,2021-12-19T16:30:00Z,18,TOT,LIV,2122,latest,
1310,2021-12-26T15:00:00Z,19,MCI,LEI,2122,latest,
1311,2021-12-26T15:00:00Z,19,NOR,ARS,2122,latest,
1312,2021-12-26T15:00:00Z,19,TOT,CRY,2122,latest,
1313,2021-12-26T15:00:00Z,19,WHU,SOU,2122,latest,
1314,2021-12-26T17:30:00Z,19,AVL,CHE,2122,latest,
1315,2021-12-26T20:00:00Z,19,BHA,BRE,2122,latest,
1316,2021-12-27T20:00:00Z,19,NEW,MUN,2122,latest,
1317,2021-12-28T15:00:00Z,20,CRY,NOR,2122,latest,
1318,2021-12-28T15:00:00Z,20,SOU,TOT,2122,latest,
1319,2021-12-28T15:00:00Z,20,WAT,WHU,2122,latest,
1320,2021-12-28T20:00:00Z,20,LEI,LIV,2122,latest,
1321,2021-12-29T19:30:00Z,20,CHE,BHA,2122,latest,
1322,2021-12-29T20:15:00Z,20,BRE,MCI,2122,latest,
1323,2021-12-30T20:15:00Z,20,MUN,BUR,2122,latest,
1324,2022-01-01T12:30:00Z,21,ARS,MCI,2122,latest,
1325,2022-01-01T15:00:00Z,21,WAT,TOT,2122,latest,
1326,2022-01-01T17:30:00Z,21,CRY,WHU,2122,latest,
1327,2022-01-02T14:00:00Z,21,BRE,AVL,2122,latest,
1328,2022-01-02T14:00:00Z,21,EVE,BHA,2122,latest,
1329,2022-01-02T14:00:00Z,21,LEE,BUR,2122,latest,
1330,2022-01-02T16:30:00Z,21,CHE,LIV,2122,latest,
1331,2022-01-03T17:30:00Z,21,MUN,WOL,2122,latest,
1332,2022-01-11T19:45:00Z,21,SOU,BRE,2122,latest,
1333,2022-01-12T19:45:00Z,21,WHU,NOR,2122,latest,
1334,2022-01-14T20:00:00Z,22,BHA,CRY,2122,latest,
1335,2022-01-15T12:30:00Z,22,MCI,CHE,2122,latest,
1336,2022-01-15T15:00:00Z,22,NEW,WAT,2122,latest,
1337,2022-01-15T15:00:00Z,22,NOR,EVE,2122,latest,
1338,2022-01-15T15:00:00Z,22,WOL,SOU,2122,latest,
1339,2022-01-15T17:30:00Z,22,AVL,MUN,2122,latest,
1340,2022-01-16T14:00:00Z,22,LIV,BRE,2122,latest,
1341,2022-01-16T14:00:00Z,22,WHU,LEE,2122,latest,
1342,2022-01-18T20:00:00Z,22,BHA,CHE,2122,latest,
1343,2022-01-19T19:30:00Z,22,LEI,TOT,2122,latest,
1344,2022-01-19T20:00:00Z,22,BRE,MUN,2122,latest,
1345,2022-01-21T20:00:00Z,23,WAT,NOR,2122,latest,
1346,2022-01-22T12:30:00Z,23,EVE,AVL,2122,latest,
1347,2022-01-22T15:00:00Z,23,BRE,WOL,2122,latest,
1348,2022-01-22T15:00:00Z,23,LEE,NEW,2122,latest,
1349,2022-01-22T15:00:00Z,23,MUN,WHU,2122,latest,
1350,2022-01-22T17:30:00Z,23,SOU,MCI,2122,latest,
1351,2022-01-23T14:00:00Z,23,ARS,BUR,2122,latest,
1352,2022-01-23T14:00:00Z,23,CRY,LIV,2122,latest,
1353,2022-01-23T14:00:00Z,23,LEI,BHA,2122,latest,
1354,2022-01-23T16:30:00Z,23,CHE,TOT,2122,latest,
1355,2022-02-05T18:00:00Z,23,BUR,WAT,2122,latest,
1356,2022-02-08T19:45:00Z,24,NEW,EVE,2122,latest,
1357,2022-02-08T19:45:00Z,24,WHU,WAT,2122,latest,
1358,2022-02-08T20:00:00Z,24,BUR,MUN,2122,latest,
1359,2022-02-09T19:45:00Z,24,MCI,BRE,2122,latest,
1360,2022-02-09T19:45:00Z,24,NOR,CRY,2122,latest,
1361,2022-02-09T19:45:00Z,24,TOT,SOU,2122,latest,
1362,2022-02-09T20:00:00Z,24,AVL,LEE,2122,latest,
1363,2022-02-10T19:45:00Z,24,LIV,LEI,2122,latest,
1364,2022-02-10T19:45:00Z,24,WOL,ARS,2122,latest,
1365,2022-02-12T12:30:00Z,25,MUN,SOU,2122,latest,
1366,2022-02-12T15:00:00Z,25,BRE,CRY,2122,latest,
1367,2022-02-12T15:00:00Z,25,EVE,LEE,2122,latest,
1368,2022-02-12T15:00:00Z,25,WAT,BHA,2122,latest,
1369,2022-02-12T17:30:00Z,25,NOR,MCI,2122,latest,
1370,2022-02-13T14:00:00Z,25,BUR,LIV,2122,latest,
