season,injury,from,until,days,games,player,url
1920,Knee Injury,2019-11-18,2019-11-30,12,1,Jamal Lewis,/jamal-lewis/profil/spieler/346018
1920,Arm Injury,2019-09-29,2019-10-04,5,,Jamal Lewis,/jamal-lewis/profil/spieler/346018
1920,Hamstring Injury,2020-07-24,2020-09-14,52,8,Jermain Defoe,/jermain-defoe/profil/spieler/3875
1920,Calf Problems,2020-03-06,2020-03-15,9,2,Jermain Defoe,/jermain-defoe/profil/spieler/3875
1920,Calf Injury,2020-01-29,2020-03-02,33,10,Jermain Defoe,/jermain-defoe/profil/spieler/3875
1920,Knock,2019-11-27,2019-11-29,2,1,Jermain Defoe,/jermain-defoe/profil/spieler/3875
1920,Knee Injury,2019-11-09,2020-01-13,65,12,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
1920,Hand Injury,2020-01-05,2020-01-23,18,4,DeAndre Yedlin,/deandre-yedlin/profil/spieler/255916
1920,Hip Injury,2019-11-27,2019-12-10,13,3,DeAndre Yedlin,/deandre-yedlin/profil/spieler/255916
1920,groin strain,2019-04-28,2019-09-28,153,9,DeAndre Yedlin,/deandre-yedlin/profil/spieler/255916
1920,Ankle Injury,2019-08-18,2019-09-13,26,3,Ryan Bertrand,/ryan-bertrand/profil/spieler/40611
1920,Hamstring Injury,2019-11-25,2019-12-06,11,2,Christian Kabasele,/christian-kabasele/profil/spieler/81512
1920,Knock,2019-12-15,2019-12-20,5,2,Georginio Wijnaldum,/georginio-wijnaldum/profil/spieler/49499
1920,Knee Surgery,2019-09-02,2019-12-04,93,11,Bernardo,/bernardo/profil/spieler/364258
1920,Thigh Muscle Strain,2020-06-24,2020-06-28,4,1,Vicente Guaita,/vicente-guaita/profil/spieler/64399
1920,Knock,2019-10-17,2019-11-02,16,2,Vicente Guaita,/vicente-guaita/profil/spieler/64399
1920,Knee Injury,2020-01-01,2020-01-04,3,1,Bernard,/bernard/profil/spieler/175169
1920,Knee Injury,2019-10-27,2019-11-30,34,4,Bernard,/bernard/profil/spieler/175169
1920,Ill,2019-09-26,2019-10-04,8,1,Bernard,/bernard/profil/spieler/175169
1920,Knee Surgery,2019-08-26,2020-10-23,424,,Charlie Daniels,/charlie-daniels/profil/spieler/61819
1920,Tear in the abductor muscle,2019-12-25,2020-03-09,75,14,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
1920,Back Injury,2019-12-06,2019-12-13,7,1,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
1920,Hamstring Injury,2020-07-15,2020-07-25,10,2,Alireza Jahanbakhsh,/alireza-jahanbakhsh/profil/spieler/213268
1920,Knock,2020-01-12,2020-01-17,5,,Alireza Jahanbakhsh,/alireza-jahanbakhsh/profil/spieler/213268
1920,Knock,2019-09-11,2019-09-27,16,3,Alireza Jahanbakhsh,/alireza-jahanbakhsh/profil/spieler/213268
1920,Knee Injury,2019-08-08,2019-08-09,1,,Victor Wanyama,/victor-wanyama/profil/spieler/77760
1920,Back trouble,2020-06-15,2020-07-10,25,5,Japhet Tanganga,/japhet-tanganga/profil/spieler/346478
1920,Calf Injury,2020-01-02,2020-01-22,20,4,Diogo Jota,/diogo-jota/profil/spieler/340950
1920,Ankle Injury,2019-09-23,2019-10-18,25,4,Diogo Jota,/diogo-jota/profil/spieler/340950
1920,Strain,2020-01-17,2020-02-22,36,8,Rúben Vinagre,/ruben-vinagre/profil/spieler/357158
1920,Knock,2020-07-02,2020-07-03,1,,Andrew Surman,/andrew-surman/profil/spieler/29975
1920,Calf Injury,2019-12-15,2019-12-20,5,,Andrew Surman,/andrew-surman/profil/spieler/29975
1920,Knee Injury,2019-10-27,2019-12-06,40,5,Andrew Surman,/andrew-surman/profil/spieler/29975
1920,Fitness,2020-06-25,2020-10-07,104,,Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830
1920,Ill,2020-02-16,2020-02-16,0,1,Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830
1920,Back Injury,2020-01-20,2020-02-01,12,2,Phil Bardsley,/phil-bardsley/profil/spieler/15773
1920,Ill,2020-01-05,2020-01-10,5,,Phil Bardsley,/phil-bardsley/profil/spieler/15773
1920,Knock,2019-12-05,2019-12-13,8,1,Phil Bardsley,/phil-bardsley/profil/spieler/15773
1920,Cruciate Ligament Rupture,2019-08-05,2020-03-08,216,44,Leroy Sané,/leroy-sane/profil/spieler/192565
1920,Calf Injury,2020-02-16,2020-02-28,12,1,Kyle Walker-Peters,/kyle-walker-peters/profil/spieler/341051
1920,Thigh Muscle Strain,2019-08-26,2019-09-17,22,2,Kyle Walker-Peters,/kyle-walker-peters/profil/spieler/341051
1920,Torn Meniscus,2019-09-02,2019-11-20,79,9,Nabil Bentaleb,/nabil-bentaleb/profil/spieler/245537
1920,Thigh Muscle Strain,2020-01-05,2020-02-21,47,6,Jóhann Berg Gudmundsson,/johann-berg-gudmundsson/profil/spieler/89231
1920,Thigh Muscle Strain,2019-10-13,2019-12-25,73,10,Jóhann Berg Gudmundsson,/johann-berg-gudmundsson/profil/spieler/89231
1920,Calf Strain,2019-08-26,2019-09-27,32,4,Jóhann Berg Gudmundsson,/johann-berg-gudmundsson/profil/spieler/89231
1920,Hip problems,2019-08-30,2019-09-12,13,1,Eric Dier,/eric-dier/profil/spieler/175722
1920,Strain,2020-02-02,2020-02-15,13,,Ezri Konsa,/ezri-konsa/profil/spieler/413403
1920,Strain,2019-08-05,2019-08-09,4,,Ezri Konsa,/ezri-konsa/profil/spieler/413403
1920,Hip Injury,2019-11-03,2019-12-02,29,3,Matej Vydra,/matej-vydra/profil/spieler/101500
1920,Strain,2019-08-08,2019-09-02,25,,Adalberto Peñaranda,/adalberto-penaranda/profil/spieler/308801
1920,Calf Injury,2020-07-02,2020-07-10,8,2,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
1920,Achilles tendon problems,2020-03-04,2020-06-06,94,1,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
1920,Knee Injury,2019-10-15,2019-10-18,3,,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
1920,Calf Injury,2019-09-01,2019-09-12,11,,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
1920,Knock,2019-12-29,2020-01-10,12,2,Glenn Murray,/glenn-murray/profil/spieler/45693
1920,Back Injury,2020-07-05,2020-07-08,3,,Victor Lindelöf,/victor-lindelof/profil/spieler/184573
1920,Ill,2020-01-20,2020-01-25,5,1,Victor Lindelöf,/victor-lindelof/profil/spieler/184573
1920,Back Injury,2019-11-03,2019-11-09,6,1,Victor Lindelöf,/victor-lindelof/profil/spieler/184573
1920,Knock,2020-07-23,2020-07-31,8,1,Aaron Cresswell,/aaron-cresswell/profil/spieler/92571
1920,Knock,2020-01-02,2020-01-09,7,1,Aaron Cresswell,/aaron-cresswell/profil/spieler/92571
1920,Hamstring Injury,2019-12-11,2019-12-13,2,,Aaron Cresswell,/aaron-cresswell/profil/spieler/92571
1920,Groin Injury,2019-10-06,2019-10-24,18,1,Aaron Cresswell,/aaron-cresswell/profil/spieler/92571
1920,Head Injury,2020-01-06,2020-01-17,11,1,Michael Verrips,/michael-verrips/profil/spieler/288259
1920,Knock,2020-06-29,2020-07-18,19,4,Yan Valery,/yan-valery/profil/spieler/406008
1920,Virus Infection,2019-11-30,2020-02-21,83,16,Yan Valery,/yan-valery/profil/spieler/406008
1920,Knee Injury,2019-08-27,2020-03-07,193,30,Timm Klose,/timm-klose/profil/spieler/65255
1920,Groin Injury,2019-08-07,2019-08-23,16,2,Timm Klose,/timm-klose/profil/spieler/65255
1920,Knock,2020-07-02,2020-07-16,14,3,Felipe Anderson,/felipe-anderson/profil/spieler/159372
1920,Back Injury,2020-01-12,2020-02-24,43,7,Felipe Anderson,/felipe-anderson/profil/spieler/159372
1920,Chest injury,2019-08-11,2019-08-23,12,1,Felipe Anderson,/felipe-anderson/profil/spieler/159372
1920,Strain,2019-08-11,2019-08-23,12,1,Felipe Anderson,/felipe-anderson/profil/spieler/159372
1920,Back Injury,2020-01-16,2020-06-05,141,13,Marcus Rashford,/marcus-rashford/profil/spieler/258923
1920,Hip Injury,2019-09-22,2019-09-30,8,3,Marcus Rashford,/marcus-rashford/profil/spieler/258923
1920,Thigh Muscle Strain,2019-11-24,2019-11-30,6,,Jonny Evans,/jonny-evans/profil/spieler/42412
1920,Hip Injury,2019-03-31,2019-04-11,11,1,Jonny Evans,/jonny-evans/profil/spieler/42412
1920,Knee Surgery,2020-01-02,2020-03-20,78,15,Moussa Sissoko,/moussa-sissoko/profil/spieler/46001
1920,Groin Injury,2020-02-15,2020-06-01,107,4,Nathan Redmond,/nathan-redmond/profil/spieler/129078
1920,Ankle Injury,2019-08-29,2019-09-19,21,2,Nathan Redmond,/nathan-redmond/profil/spieler/129078
1920,Knock,2018-12-17,2018-12-21,4,,Nathan Redmond,/nathan-redmond/profil/spieler/129078
1920,Hamstring Injury,2019-06-21,2019-11-02,134,29,Ryan Sessegnon,/ryan-sessegnon/profil/spieler/392775
1920,Head Injury,2020-06-17,2020-06-29,12,4,Eric García,/eric-garcia/profil/spieler/466794
1920,Hip Injury,2019-04-28,2019-11-08,194,15,Dan Gosling,/dan-gosling/profil/spieler/44983
1920,Knock,2020-07-03,2020-08-28,56,,Luke Freeman,/luke-freeman/profil/spieler/66923
1920,Hamstring Injury,2020-02-16,2021-01-16,335,40,Sam Byram,/sam-byram/profil/spieler/236953
1920,Thigh Muscle Strain,2019-12-07,2019-12-20,13,2,Aaron Connolly,/aaron-connolly/profil/spieler/434207
1920,Cruciate Ligament Rupture,2020-01-01,2021-01-01,366,40,Wesley,/wesley/profil/spieler/381362
1920,Ankle Injury,2019-12-18,2020-01-10,23,5,Scott Dann,/scott-dann/profil/spieler/62688
1920,Ankle Injury,2019-12-01,2019-12-06,5,1,Scott Dann,/scott-dann/profil/spieler/62688
1920,Hand Injury,2019-08-29,2019-09-21,23,2,Scott Dann,/scott-dann/profil/spieler/62688
1920,Groin Injury,2019-10-23,2020-05-31,221,22,Jack Wilshere,/jack-wilshere/profil/spieler/74223
1920,Groin Injury,2019-08-11,2019-08-16,5,,Jack Wilshere,/jack-wilshere/profil/spieler/74223
1920,Stomach complaints,2019-08-09,2019-09-18,40,3,Pepe Reina,/pepe-reina/profil/spieler/7825
1920,Fractured Foot,2020-06-30,2020-12-13,166,20,Jack Cork,/jack-cork/profil/spieler/40613
1920,Shoulder Injury,2019-09-29,2019-10-25,26,2,Jack Cork,/jack-cork/profil/spieler/40613
1920,Groin Injury,2019-08-03,2019-08-09,6,,Jack Cork,/jack-cork/profil/spieler/40613
1920,Ankle Injury,2019-11-28,2020-01-18,51,13,Fabinho,/fabinho/profil/spieler/225693
1920,Knock,2020-01-03,2020-01-10,7,1,Pierre-Emerick Aubameyang,/pierre-emerick-aubameyang/profil/spieler/58864
1920,Quarantine,2020-07-01,2020-07-07,6,1,Daniel Podence,/daniel-podence/profil/spieler/256977
1920,Thigh Muscle Strain,2019-12-27,2020-01-31,35,6,Patrick van Aanholt,/patrick-van-aanholt/profil/spieler/52119
1920,Thigh Muscle Strain,2019-12-05,2019-12-20,15,2,Patrick van Aanholt,/patrick-van-aanholt/profil/spieler/52119
1920,Ill,2020-01-09,2020-01-14,5,1,Jesse Lingard,/jesse-lingard/profil/spieler/141660
1920,Hamstring Injury,2019-10-04,2019-10-23,19,2,Jesse Lingard,/jesse-lingard/profil/spieler/141660
1920,Ill,2019-09-07,2019-09-18,11,1,Jesse Lingard,/jesse-lingard/profil/spieler/141660
1920,Strain,2020-01-23,2020-06-09,138,6,Lloyd Kelly,/lloyd-kelly/profil/spieler/480116
1920,Hamstring Injury,2019-11-03,2020-01-19,77,13,Lloyd Kelly,/lloyd-kelly/profil/spieler/480116
1920,Ligament Injury,2019-07-29,2019-09-21,54,7,Lloyd Kelly,/lloyd-kelly/profil/spieler/480116
1920,Fractured Arm,2020-02-17,2020-04-30,73,6,Heung-min Son,/heung-min-son/profil/spieler/91845
1920,Hamstring Injury,2020-01-19,2020-02-22,34,4,Ismaïla Sarr,/ismaila-sarr/profil/spieler/410225
1920,Unknown Injury,2019-10-21,2019-11-22,32,4,Ismaïla Sarr,/ismaila-sarr/profil/spieler/410225
1920,Stretched Ligament,2020-06-21,2020-08-27,67,11,Bernd Leno,/bernd-leno/profil/spieler/72476
1920,Ankle Injury,2020-03-08,2020-05-31,84,1,Steven Bergwijn,/steven-bergwijn/profil/spieler/284165
1920,Hamstring Injury,2019-10-25,2019-11-23,29,4,Steven Bergwijn,/steven-bergwijn/profil/spieler/284165
1920,Unknown Injury,2019-09-01,2019-09-13,12,1,Steven Bergwijn,/steven-bergwijn/profil/spieler/284165
1920,Groin Injury,2019-10-18,2020-01-02,76,19,Diogo Dalot,/diogo-dalot/profil/spieler/357147
1920,Knock,2019-09-20,2019-10-02,12,3,Diogo Dalot,/diogo-dalot/profil/spieler/357147
1920,Hip Injury,2019-08-04,2019-09-17,44,5,Diogo Dalot,/diogo-dalot/profil/spieler/357147
1920,Knock,2020-01-23,2020-02-01,9,2,Fernandinho,/fernandinho/profil/spieler/26267
1920,Hamstring Injury,2020-02-19,2020-03-02,12,2,James Milner,/james-milner/profil/spieler/3333
1920,Hip Injury,2020-01-06,2020-02-14,39,7,James Milner,/james-milner/profil/spieler/3333
1920,Back Injury,2019-09-26,2019-09-27,1,,James Milner,/james-milner/profil/spieler/3333
1920,Knock,2019-03-04,2019-03-16,12,2,James Milner,/james-milner/profil/spieler/3333
1920,Knock,2020-01-23,2020-01-31,8,1,Diego Rico,/diego-rico/profil/spieler/249513
