season,injury,from,until,days,games,player,url
2021,Thigh Problems,2020-09-25,2020-11-03,39,9,Konstantinos Tsimikas,/konstantinos-tsimikas/profil/spieler/338070
2021,Quarantine,2020-09-04,2020-09-19,15,1,Konstantinos Tsimikas,/konstantinos-tsimikas/profil/spieler/338070
2021,Fever,2020-09-02,2020-09-04,2,,Konstantinos Tsimikas,/konstantinos-tsimikas/profil/spieler/338070
2021,Thigh Muscle Strain,2021-02-04,2021-03-04,28,5,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
2021,Knock,2021-01-15,2021-01-25,10,1,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
2021,Virus Infection,2020-11-23,2020-12-05,12,2,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
2021,Knock,2020-10-15,2020-10-17,2,,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
2021,Shoulder Injury,2020-07-17,2020-10-17,92,7,Patrick van Aanholt,/patrick-van-aanholt/profil/spieler/52119
2021,Unknown Injury,2020-12-05,2020-12-08,3,1,Tanguy Ndombélé,/tanguy-ndombele/profil/spieler/450936
2021,Virus Infection,2020-11-09,2020-11-20,11,,Tanguy Ndombélé,/tanguy-ndombele/profil/spieler/450936
2021,Knock,2020-10-28,2020-10-31,3,1,Tanguy Ndombélé,/tanguy-ndombele/profil/spieler/450936
2021,Chest injury,2020-12-21,2021-01-15,25,4,Liam Cooper,/liam-cooper/profil/spieler/75067
2021,Groin Injury,2020-10-10,2020-11-01,22,2,Liam Cooper,/liam-cooper/profil/spieler/75067
2021,Calf Strain,2020-09-08,2020-09-18,10,2,Liam Cooper,/liam-cooper/profil/spieler/75067
2021,Ruptured sideband in the knee,2021-01-28,2021-03-12,43,10,Bernardo,/bernardo/profil/spieler/364258
2021,Groin Surgery,2021-01-21,2021-02-04,14,4,Jamie Vardy,/jamie-vardy/profil/spieler/197838
2021,Groin Injury,2021-01-04,2021-01-14,10,1,Jamie Vardy,/jamie-vardy/profil/spieler/197838
2021,Calf Strain,2020-10-19,2020-10-22,3,1,Jamie Vardy,/jamie-vardy/profil/spieler/197838
2021,Knock,2020-11-03,2020-12-10,37,4,Pablo Hernández,/pablo-hernandez/profil/spieler/46220
2021,Groin Injury,2020-09-25,2020-10-18,23,2,Pablo Hernández,/pablo-hernandez/profil/spieler/46220
2021,Hamstring Injury,2020-12-27,2021-03-14,77,21,Nathan Aké,/nathan-ake/profil/spieler/177476
2021,Hamstring Injury,2020-11-11,2020-11-30,19,3,Nathan Aké,/nathan-ake/profil/spieler/177476
2021,Groin Strain,2020-10-21,2020-10-30,9,3,Nathan Aké,/nathan-ake/profil/spieler/177476
2021,Groin Injury,2020-07-13,2020-07-25,12,2,Nathan Aké,/nathan-ake/profil/spieler/177476
2021,Knock,2020-12-21,2021-01-18,28,4,Mario Lemina,/mario-lemina/profil/spieler/170934
2021,Achilles tendon problems,2020-11-02,2020-11-08,6,2,Mario Lemina,/mario-lemina/profil/spieler/170934
2021,Knock,2020-09-27,2020-10-17,20,3,Mario Lemina,/mario-lemina/profil/spieler/170934
2021,Knee Injury,2020-12-05,2021-03-09,94,18,Robin Koch,/robin-koch/profil/spieler/328784
2021,Hip Injury,2020-12-04,2020-12-20,16,4,Callum Hudson-Odoi,/callum-hudson-odoi/profil/spieler/392768
2021,Bruise,2021-01-02,2021-01-11,9,1,Richarlison,/richarlison/profil/spieler/378710
2021,Head Injury,2020-12-25,2020-12-31,6,1,Richarlison,/richarlison/profil/spieler/378710
2021,Shinbone injury,2021-02-20,2021-05-10,79,12,Jack Grealish,/jack-grealish/profil/spieler/203460
2021,Calf Injury,2020-10-02,2020-10-03,1,,Jack Grealish,/jack-grealish/profil/spieler/203460
2021,Groin Strain,2021-01-03,2021-01-26,23,4,Adam Lallana,/adam-lallana/profil/spieler/43530
2021,Groin Strain,2020-12-28,2021-01-01,4,1,Adam Lallana,/adam-lallana/profil/spieler/43530
2021,Groin Strain,2020-11-29,2020-12-15,16,2,Adam Lallana,/adam-lallana/profil/spieler/43530
2021,Groin Strain,2020-11-22,2020-11-27,5,,Adam Lallana,/adam-lallana/profil/spieler/43530
2021,Unknown Injury,2021-03-24,2021-04-21,28,3,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2021,Hamstring Injury,2021-01-03,2021-01-26,23,4,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2021,Groin Strain,2020-12-21,2020-12-28,7,1,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2021,Hamstring Injury,2020-11-07,2020-11-20,13,,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2021,Virus Infection,2020-11-09,2020-11-20,11,,Callum Robinson,/callum-robinson/profil/spieler/183299
2021,Ill,2020-10-10,2020-10-18,8,,Callum Robinson,/callum-robinson/profil/spieler/183299
2021,Bruise,2020-10-28,2020-11-04,7,1,Tom Davies,/tom-davies/profil/spieler/314210
2021,Corona virus,2020-10-28,2020-11-15,18,3,Barry Douglas,/barry-douglas/profil/spieler/91854
2021,Knock,2020-11-30,2020-12-05,5,1,Hugo Lloris,/hugo-lloris/profil/spieler/17965
2021,Knock,2020-11-22,2020-11-28,6,1,Hugo Lloris,/hugo-lloris/profil/spieler/17965
2021,Muscle Injury,2021-05-16,2021-05-24,8,2,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
2021,Corona virus,2021-02-13,2021-02-27,14,3,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
2021,Achilles tendon problems,2021-01-10,2021-01-19,9,2,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
2021,Hamstring Injury,2020-12-30,2021-02-05,37,7,Mohammed Salisu,/mohammed-salisu/profil/spieler/563963
2021,Knock,2020-09-11,2020-09-25,14,3,Mohammed Salisu,/mohammed-salisu/profil/spieler/563963
2021,Hamstring Injury,2020-07-07,2020-07-27,20,4,Mohammed Salisu,/mohammed-salisu/profil/spieler/563963
2021,Groin Injury,2021-01-29,2021-02-12,14,4,Davy Pröpper,/davy-propper/profil/spieler/79027
2021,Knock,2020-11-07,2020-12-12,35,3,Davy Pröpper,/davy-propper/profil/spieler/79027
2021,Calf Injury,2020-09-24,2020-10-31,37,5,Davy Pröpper,/davy-propper/profil/spieler/79027
2021,Calf Injury,2020-09-10,2020-09-16,6,1,Davy Pröpper,/davy-propper/profil/spieler/79027
2021,Thigh Muscle Strain,2021-02-01,2021-02-18,17,5,Chris Wood,/chris-wood/profil/spieler/108725
2021,Knock,2021-01-28,2021-01-29,1,,Emile Smith Rowe,/emile-smith-rowe/profil/spieler/392765
2021,Shoulder Injury,2020-09-11,2020-10-24,43,8,Emile Smith Rowe,/emile-smith-rowe/profil/spieler/392765
2021,Hamstring Injury,2020-12-06,2021-02-03,59,12,Fabian Delph,/fabian-delph/profil/spieler/50362
2021,Bruise,2020-11-02,2020-11-27,25,2,Fabian Delph,/fabian-delph/profil/spieler/50362
2021,Calf Injury,2020-12-07,2020-12-28,21,4,Kean Bryan,/kean-bryan/profil/spieler/214928
2021,Groin Injury,2020-11-02,2020-11-27,25,2,Leandro Trossard,/leandro-trossard/profil/spieler/144028
2021,Knock,2021-01-21,2021-01-22,1,,Matt Targett,/matt-targett/profil/spieler/250478
2021,Strain,2020-12-18,2020-12-26,8,1,Manuel Lanzini,/manuel-lanzini/profil/spieler/135853
2021,Strain,2020-09-10,2020-09-11,1,,Manuel Lanzini,/manuel-lanzini/profil/spieler/135853
2021,Hamstring Injury,2021-02-07,2021-02-22,15,3,Thomas Partey,/thomas-partey/profil/spieler/230784
2021,Knock,2021-01-28,2021-01-29,1,,Thomas Partey,/thomas-partey/profil/spieler/230784
2021,Hip Injury,2020-12-06,2021-01-11,36,10,Thomas Partey,/thomas-partey/profil/spieler/230784
2021,Muscle Injury,2020-11-09,2020-12-05,26,4,Thomas Partey,/thomas-partey/profil/spieler/230784
2021,Muscle Injury,2020-10-04,2020-11-24,51,8,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
2021,Knock,2020-07-03,2020-07-10,7,2,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
2021,tendon irritation,2021-01-22,2021-02-09,18,5,Dele Alli,/dele-alli/profil/spieler/207929
2021,Bruise,2021-01-05,2021-02-05,31,6,Nathan Tella,/nathan-tella/profil/spieler/340322
2021,Unknown Injury,2021-03-05,2021-04-13,39,5,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,Ankle Injury,2021-01-04,2021-01-15,11,1,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,Thigh Muscle Strain,2020-12-26,2021-01-02,7,2,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,Knee Injury,2021-03-05,2021-04-01,27,3,Roberto Firmino,/roberto-firmino/profil/spieler/131789
2021,Muscle Fatigue,2021-03-24,2021-03-31,7,,Moise Kean,/moise-kean/profil/spieler/364135
2021,Corona virus,2021-03-02,2021-03-16,14,4,Moise Kean,/moise-kean/profil/spieler/364135
2021,Muscular problems,2020-11-08,2020-11-19,11,,Moise Kean,/moise-kean/profil/spieler/364135
2021,Knock,2020-09-27,2020-10-14,17,,Moise Kean,/moise-kean/profil/spieler/364135
2021,Thigh Problems,2021-02-05,2021-03-07,30,7,Thiago Silva,/thiago-silva/profil/spieler/29241
2021,Knock,2020-09-10,2020-09-22,12,2,Thiago Silva,/thiago-silva/profil/spieler/29241
2021,Back trouble,2020-12-22,2020-12-26,4,1,Patrick Cutrone,/patrick-cutrone/profil/spieler/265078
2021,Thigh Muscle Strain,2021-02-04,2021-02-05,1,,Jamal Lewis,/jamal-lewis/profil/spieler/346018
2021,Knee Problems,2020-12-31,2021-01-15,15,3,Jamal Lewis,/jamal-lewis/profil/spieler/346018
2021,Facial Fracture,2020-09-21,2020-09-26,5,1,Jamal Lewis,/jamal-lewis/profil/spieler/346018
2021,Knee Injury,2021-04-15,2021-06-01,47,7,Karl Darlow,/karl-darlow/profil/spieler/99397
2021,Groin Injury,2020-10-18,2020-10-24,6,,Karl Darlow,/karl-darlow/profil/spieler/99397
2021,Ill,2020-12-28,2021-01-15,18,4,Steven Alzate,/steven-alzate/profil/spieler/476237
2021,Unknown Injury,2021-02-08,2021-02-12,4,1,Gareth Bale,/gareth-bale/profil/spieler/39381
2021,Calf Problems,2020-12-23,2021-01-12,20,5,Gareth Bale,/gareth-bale/profil/spieler/39381
2021,Knock,2020-12-12,2020-12-19,7,2,Gareth Bale,/gareth-bale/profil/spieler/39381
2021,Knee Problems,2020-09-09,2020-10-16,37,10,Gareth Bale,/gareth-bale/profil/spieler/39381
2021,Hamstring Injury,2021-02-04,2021-02-05,1,,Paul Dummett,/paul-dummett/profil/spieler/170321
2021,Thigh Muscle Strain,2021-01-13,2021-02-01,19,4,Paul Dummett,/paul-dummett/profil/spieler/170321
2021,Ill,2020-12-21,2021-01-02,12,3,Paul Dummett,/paul-dummett/profil/spieler/170321
2021,Hamstring Injury,2020-11-07,2020-12-18,41,4,Paul Dummett,/paul-dummett/profil/spieler/170321
2021,Ankle Injury,2021-04-05,2021-04-20,15,4,Martin Ødegaard,/martin-odegaard/profil/spieler/316264
2021,Knock,2021-01-16,2021-01-29,13,,Martin Ødegaard,/martin-odegaard/profil/spieler/316264
2021,Muscle Injury,2020-12-07,2020-12-20,13,4,Martin Ødegaard,/martin-odegaard/profil/spieler/316264
2021,Calf Injury,2020-10-16,2020-11-06,21,6,Martin Ødegaard,/martin-odegaard/profil/spieler/316264
2021,Knee Problems,2020-09-01,2020-09-19,18,,Martin Ødegaard,/martin-odegaard/profil/spieler/316264
2021,Knock,2020-12-16,2021-01-11,26,5,Leander Dendoncker,/leander-dendoncker/profil/spieler/168157
2021,Head Injury,2020-12-05,2021-01-08,34,9,Reiss Nelson,/reiss-nelson/profil/spieler/340325
2021,Knee Injury,2020-11-01,2020-11-21,20,3,Reiss Nelson,/reiss-nelson/profil/spieler/340325
2021,Knock,2021-02-08,2021-02-11,3,1,Rúben Dias,/ruben-dias/profil/spieler/258004
2021,Quarantine,2020-10-08,2020-10-22,14,1,Elliot Anderson,/elliot-anderson/profil/spieler/567576
2021,Knock,2020-12-30,2021-05-31,152,27,Michael Obafemi,/michael-obafemi/profil/spieler/444208
2021,Ankle Injury,2021-05-18,2021-05-23,5,2,Harrison Reed,/harrison-reed/profil/spieler/226973
2021,Knee Problems,2021-04-19,2021-05-12,23,2,Harrison Reed,/harrison-reed/profil/spieler/226973
2021,Knock,2020-09-27,2020-10-23,26,4,Harrison Reed,/harrison-reed/profil/spieler/226973
2021,Virus Infection,2021-01-06,2021-01-25,19,2,Cole Palmer,/cole-palmer/profil/spieler/568177
2021,Metatarsal Fracture,2021-04-12,2021-08-07,117,8,Oliver McBurnie,/oliver-mcburnie/profil/spieler/298477
2021,Bruise,2020-12-28,2021-01-29,32,7,Oliver McBurnie,/oliver-mcburnie/profil/spieler/298477
2021,Shoulder Injury,2020-12-14,2020-12-25,11,2,Oliver McBurnie,/oliver-mcburnie/profil/spieler/298477
2021,Virus Infection,2020-10-19,2020-10-29,10,1,Jordan Ayew,/jordan-ayew/profil/spieler/108354
2021,Head Injury,2021-03-16,2021-04-01,16,,Rui Patrício,/rui-patricio/profil/spieler/45026
2021,Hamstring Injury,2020-07-22,2020-09-14,54,1,Ahmed Elmohamady,/ahmed-elmohamady/profil/spieler/66333
2021,Ankle Injury,2020-12-30,2021-01-11,12,1,Kevin Long,/kevin-long/profil/spieler/111114
2021,Ankle Injury,2021-02-07,2021-03-10,31,4,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2021,Virus Infection,2021-01-24,2021-01-25,1,,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2021,Virus Infection,2020-11-29,2020-12-25,26,4,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2021,Knock,2020-07-02,2020-07-04,2,,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2021,Fitness,2021-02-15,2021-02-20,5,1,Ryan Sessegnon,/ryan-sessegnon/profil/spieler/392775
2021,Knock,2021-01-09,2021-02-14,36,7,Ryan Sessegnon,/ryan-sessegnon/profil/spieler/392775
2021,Quarantine,2020-11-11,2020-11-16,5,,Ryan Sessegnon,/ryan-sessegnon/profil/spieler/392775
2021,Knock,2020-10-16,2020-10-30,14,2,Saïd Benrahma,/said-benrahma/profil/spieler/290532
2021,Calf Strain,2020-08-30,2020-09-30,31,4,Cédric Soares,/cedric-soares/profil/spieler/112988
2021,Back Injury,2020-09-18,2020-12-01,74,10,Kamil Grosicki,/kamil-grosicki/profil/spieler/37920
2021,Muscle Injury,2021-04-06,2021-04-29,23,3,Michail Antonio,/michail-antonio/profil/spieler/104124
2021,Knock,2021-02-07,2021-02-16,9,2,Michail Antonio,/michail-antonio/profil/spieler/104124
2021,Strain,2020-12-02,2020-12-28,26,5,Michail Antonio,/michail-antonio/profil/spieler/104124
2021,Hamstring Injury,2020-10-25,2020-11-29,35,3,Michail Antonio,/michail-antonio/profil/spieler/104124
2021,Hamstring Injury,2020-10-19,2020-10-23,4,,Michail Antonio,/michail-antonio/profil/spieler/104124
2021,Hamstring Injury,2021-06-03,2021-07-11,38,,Trent Alexander-Arnold,/trent-alexander-arnold/profil/spieler/314353
2021,Calf Injury,2020-11-09,2020-12-05,26,4,Trent Alexander-Arnold,/trent-alexander-arnold/profil/spieler/314353
2021,Ankle Injury,2021-02-21,2021-04-05,43,8,Tammy Abraham,/tammy-abraham/profil/spieler/331726
2021,Quarantine,2021-01-09,2021-01-19,10,2,Mohamed Elyounoussi,/mohamed-elyounoussi/profil/spieler/186644
2021,Knock,2021-01-30,2021-02-06,7,2,Sadio Mané,/sadio-mane/profil/spieler/200512
2021,Corona virus,2020-10-02,2020-10-16,14,1,Sadio Mané,/sadio-mane/profil/spieler/200512
2021,Knee Surgery,2021-04-09,2021-09-13,157,14,Terence Kongolo,/terence-kongolo/profil/spieler/152651
2021,Achilles tendon problems,2021-01-15,2021-02-13,29,7,Terence Kongolo,/terence-kongolo/profil/spieler/152651
2021,Ankle Injury,2020-10-16,2021-01-12,88,12,Terence Kongolo,/terence-kongolo/profil/spieler/152651
2021,Fitness,2020-08-01,2020-11-01,92,10,Terence Kongolo,/terence-kongolo/profil/spieler/152651
2021,Corona virus,2021-01-20,2021-01-29,9,3,Nicolás Otamendi,/nicolas-otamendi/profil/spieler/54781
2021,Facial Fracture,2021-05-29,2021-06-14,16,1,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
2021,Fracture of the orbit,2021-05-29,2021-06-07,9,1,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
2021,Muscular problems,2021-05-05,2021-05-15,10,2,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
2021,Hamstring Injury,2021-01-21,2021-02-16,26,7,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
2021,Muscle Injury,2020-10-12,2020-10-22,10,2,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
2021,Corona virus,2021-04-01,2021-04-15,14,2,Willy Boly,/willy-boly/profil/spieler/142310
2021,Bruise,2021-02-03,2021-02-28,25,5,Willy Boly,/willy-boly/profil/spieler/142310
2021,Muscle Injury,2020-12-26,2021-01-15,20,5,Willy Boly,/willy-boly/profil/spieler/142310
2021,Fitness,2021-02-18,2021-07-16,148,14,Raúl Jiménez,/raul-jimenez/profil/spieler/206040
2021,Fractured Skull,2020-11-30,2021-02-17,79,17,Raúl Jiménez,/raul-jimenez/profil/spieler/206040
2021,Quarantine,2021-02-01,2021-02-07,6,2,Gedson Fernandes,/gedson-fernandes/profil/spieler/337800
2021,Ankle Injury,2020-11-26,2021-01-11,46,9,Lucas Digne,/lucas-digne/profil/spieler/126664
2021,Groin Injury,2020-12-28,2021-02-13,47,11,Marçal,/marcal/profil/spieler/137745
2021,Knock,2020-10-26,2020-11-07,12,1,Marçal,/marcal/profil/spieler/137745
2021,Calf Injury,2020-09-23,2020-10-18,25,2,Marçal,/marcal/profil/spieler/137745
2021,Corona virus,2021-06-01,2021-06-15,14,,John Fleck,/john-fleck/profil/spieler/54383
2021,Back Injury,2020-10-11,2020-11-21,41,4,John Fleck,/john-fleck/profil/spieler/54383
2021,Groin Injury,2020-07-01,2020-07-15,14,4,John Fleck,/john-fleck/profil/spieler/54383
2021,Strain,2020-12-28,2021-01-18,21,5,Aymeric Laporte,/aymeric-laporte/profil/spieler/176553
2021,Knock,2020-10-16,2020-10-22,6,2,Aymeric Laporte,/aymeric-laporte/profil/spieler/176553
2021,Corona virus,2020-09-07,2020-09-26,19,2,Aymeric Laporte,/aymeric-laporte/profil/spieler/176553
2021,Shoulder Injury,2020-12-15,2020-12-26,11,3,Japhet Tanganga,/japhet-tanganga/profil/spieler/346478
2021,Thigh Problems,2020-09-30,2020-11-25,56,10,Japhet Tanganga,/japhet-tanganga/profil/spieler/346478
2021,Thigh Muscle Strain,2020-08-22,2020-09-28,37,5,Japhet Tanganga,/japhet-tanganga/profil/spieler/346478
2021,Corona virus,2020-12-26,2021-01-13,18,4,Gabriel,/gabriel/profil/spieler/435338
2021,Ill,2020-08-01,2020-08-31,30,2,Gabriel,/gabriel/profil/spieler/435338
2021,Knee Injury,2021-02-28,2021-03-15,15,2,Miguel Almirón,/miguel-almiron/profil/spieler/272999
2021,Knock,2020-11-14,2020-11-20,6,,Miguel Almirón,/miguel-almiron/profil/spieler/272999
2021,Hamstring Injury,2021-04-14,2021-05-31,47,7,Teden Mengi,/teden-mengi/profil/spieler/548470
2021,Hamstring Injury,2021-01-10,2021-03-16,65,16,Dennis Praet,/dennis-praet/profil/spieler/129588
2021,Knee Injury,2020-09-28,2020-10-18,20,2,Dennis Praet,/dennis-praet/profil/spieler/129588
2021,Knee Injury,2021-02-28,2021-06-30,122,16,Harvey Barnes,/harvey-barnes/profil/spieler/398065
2021,Hamstring Injury,2020-08-01,2020-11-03,94,14,Jake Eastwood,/jake-eastwood/profil/spieler/526873
2021,Corona virus,2021-06-12,2021-07-15,33,,João Cancelo,/joao-cancelo/profil/spieler/182712
2021,Foot Injury,2020-09-21,2020-10-07,16,5,João Cancelo,/joao-cancelo/profil/spieler/182712
2021,Hip problems,2021-05-06,2021-05-09,3,1,Ally Samatta,/ally-samatta/profil/spieler/182201
2021,Hip problems,2021-02-24,2021-02-27,3,,Ally Samatta,/ally-samatta/profil/spieler/182201
2021,Twisted knee,2020-11-24,2020-12-28,34,7,Ally Samatta,/ally-samatta/profil/spieler/182201
2021,Calf Injury,2020-10-29,2020-12-31,63,12,Kenneth Zohore,/kenneth-zohore/profil/spieler/135213
2021,Hamstring Injury,2020-10-20,2020-11-22,33,7,Ben Davies,/ben-davies/profil/spieler/257097
2021,Groin Surgery,2021-05-10,2021-08-23,105,5,Daniel Podence,/daniel-podence/profil/spieler/256977
2021,Tear in the abductor muscle,2021-02-06,2021-04-01,54,8,Daniel Podence,/daniel-podence/profil/spieler/256977
2021,Thigh Problems,2020-12-30,2021-01-26,27,5,Daniel Podence,/daniel-podence/profil/spieler/256977
2021,Shoulder Injury,2020-09-22,2020-10-03,11,1,Daniel Podence,/daniel-podence/profil/spieler/256977
2021,Ankle Injury,2020-12-20,2021-02-18,60,13,Naby Keïta,/naby-keita/profil/spieler/302215
2021,Ligament Injury,2020-12-10,2020-12-15,5,1,Naby Keïta,/naby-keita/profil/spieler/302215
2021,Hamstring Injury,2020-11-23,2020-12-05,12,3,Naby Keïta,/naby-keita/profil/spieler/302215
2021,Corona virus,2020-10-14,2020-11-03,20,6,Naby Keïta,/naby-keita/profil/spieler/302215
2021,Groin Injury,2021-01-28,2021-02-05,8,2,Mathew Ryan,/mathew-ryan/profil/spieler/128969
2021,Muscular problems,2021-04-07,2021-04-15,8,1,Ademola Lookman,/ademola-lookman/profil/spieler/406040
2021,Groin Injury,2021-02-28,2021-04-04,35,4,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2021,Calf Injury,2020-11-22,2021-01-22,61,11,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2021,Ankle Injury,2020-09-21,2020-10-01,10,3,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2021,Calf Injury,2020-11-03,2020-12-26,53,12,Erik Lamela,/erik-lamela/profil/spieler/111630
2021,Knock,2020-12-20,2021-01-13,24,4,Gary Cahill,/gary-cahill/profil/spieler/27511
2021,Calf Injury,2020-10-23,2020-11-06,14,2,Gary Cahill,/gary-cahill/profil/spieler/27511
2021,Hamstring Injury,2020-07-08,2020-10-17,101,9,Gary Cahill,/gary-cahill/profil/spieler/27511
2021,Knock,2020-11-19,2020-11-25,6,1,Harry Winks,/harry-winks/profil/spieler/249126
2021,Ankle Injury,2020-09-17,2020-10-18,31,3,Kiko Casilla,/kiko-casilla/profil/spieler/27486
2021,Hamstring Injury,2020-11-21,2021-01-19,59,9,Ross Barkley,/ross-barkley/profil/spieler/131978
2021,Ill,2020-07-15,2020-07-23,8,2,Ross Barkley,/ross-barkley/profil/spieler/131978
2021,Ankle Injury,2021-01-09,2021-01-17,8,2,Gabriel Martinelli,/gabriel-martinelli/profil/spieler/655488
2021,Calf Injury,2020-12-24,2020-12-25,1,,Gabriel Martinelli,/gabriel-martinelli/profil/spieler/655488
2021,Foot Injury,2020-09-08,2020-10-30,52,9,Stefan Johansen,/stefan-johansen/profil/spieler/62008
2021,Corona virus,2021-01-07,2021-02-12,36,10,Sergio Agüero,/sergio-aguero/profil/spieler/26399
2021,Knock,2020-12-17,2020-12-18,1,,Sergio Agüero,/sergio-aguero/profil/spieler/26399
2021,Knee Injury,2020-11-26,2020-12-08,12,3,Sergio Agüero,/sergio-aguero/profil/spieler/26399
2021,Hamstring Injury,2020-10-25,2020-11-20,26,4,Sergio Agüero,/sergio-aguero/profil/spieler/26399
2021,Hamstring Injury,2020-11-08,2020-11-22,14,,James Ward-Prowse,/james-ward-prowse/profil/spieler/181579
2021,Knock,2021-02-05,2021-07-01,146,17,Solly March,/solly-march/profil/spieler/209212
2021,Ankle Injury,2020-11-02,2020-11-20,18,1,Solly March,/solly-march/profil/spieler/209212
2021,Muscle Injury,2020-07-06,2020-07-13,7,2,Solly March,/solly-march/profil/spieler/209212
2021,Knock,2021-02-12,2021-02-18,6,2,Joe Bryan,/joe-bryan/profil/spieler/194460
2021,Knock,2021-01-06,2021-01-25,19,3,Danny Ings,/danny-ings/profil/spieler/134294
2021,Hamstring Injury,2020-12-20,2020-12-28,8,1,Danny Ings,/danny-ings/profil/spieler/134294
2021,Knee Injury,2020-11-02,2020-12-06,34,3,Danny Ings,/danny-ings/profil/spieler/134294
2021,Quarantine,2021-06-08,2021-06-11,3,,Diego Llorente,/diego-llorente/profil/spieler/246291
2021,Hamstring Injury,2021-01-26,2021-02-22,27,6,Diego Llorente,/diego-llorente/profil/spieler/246291
2021,Groin Injury,2020-12-06,2021-01-15,40,7,Diego Llorente,/diego-llorente/profil/spieler/246291
2021,Groin Injury,2020-10-11,2020-12-04,54,6,Diego Llorente,/diego-llorente/profil/spieler/246291
2021,Ill,2020-12-30,2021-01-15,16,2,Tyler Roberts,/tyler-roberts/profil/spieler/296986
2021,Corona virus,2021-03-20,2021-04-03,14,1,Sébastien Haller,/sebastien-haller/profil/spieler/181375
2021,Knock,2020-10-06,2020-10-22,16,1,Sébastien Haller,/sebastien-haller/profil/spieler/181375
2021,Cruciate Ligament Rupture,2020-10-18,2021-06-30,255,45,Virgil van Dijk,/virgil-van-dijk/profil/spieler/139208
2021,Head Injury,2021-02-14,2021-02-21,7,2,Ben Mee,/ben-mee/profil/spieler/74810
2021,Thigh Muscle Strain,2020-07-03,2020-11-05,125,15,Ben Mee,/ben-mee/profil/spieler/74810
2021,Muscle Injury,2020-10-19,2020-11-08,20,3,Neeskens Kebano,/neeskens-kebano/profil/spieler/111422
2021,Knock,2020-12-30,2021-05-02,123,22,Jack Robinson,/jack-robinson/profil/spieler/128909
2021,Thigh Muscle Strain,2021-01-28,2021-02-08,11,3,Wilfred Ndidi,/wilfred-ndidi/profil/spieler/274839
2021,Tear in the abductor muscle,2020-09-21,2020-12-03,73,14,Wilfred Ndidi,/wilfred-ndidi/profil/spieler/274839
2021,Ankle Injury,2021-01-12,2021-02-24,43,10,Alireza Jahanbakhsh,/alireza-jahanbakhsh/profil/spieler/213268
2021,Hamstring Injury,2020-10-01,2020-11-05,35,4,Alireza Jahanbakhsh,/alireza-jahanbakhsh/profil/spieler/213268
2021,Corona virus,2021-03-31,2021-04-20,20,5,Eric Bailly,/eric-bailly/profil/spieler/286384
2021,Knock,2021-03-17,2021-03-25,8,2,Eric Bailly,/eric-bailly/profil/spieler/286384
2021,Knock,2021-02-03,2021-02-13,10,2,Eric Bailly,/eric-bailly/profil/spieler/286384
2021,Knock,2021-01-21,2021-01-29,8,2,Eric Bailly,/eric-bailly/profil/spieler/286384
2021,Muscle Injury,2020-10-18,2020-12-01,44,9,Eric Bailly,/eric-bailly/profil/spieler/286384
2021,Knock,2021-02-01,2021-02-20,19,5,Kai Havertz,/kai-havertz/profil/spieler/309400
2021,Corona virus,2020-11-03,2020-11-22,19,3,Kai Havertz,/kai-havertz/profil/spieler/309400
2021,Knock,2021-01-24,2021-02-14,21,5,Enda Stevens,/enda-stevens/profil/spieler/85706
2021,Knock,2021-01-03,2021-01-16,13,2,Enda Stevens,/enda-stevens/profil/spieler/85706
2021,Knee Injury,2020-11-08,2020-12-12,34,3,Enda Stevens,/enda-stevens/profil/spieler/85706
2021,Corona virus,2021-04-17,2021-04-27,10,1,Kenny Tete,/kenny-tete/profil/spieler/206746
2021,Fitness,2020-11-21,2020-12-27,36,7,Kenny Tete,/kenny-tete/profil/spieler/206746
