season,details,from,until,days,games,reason,player,url
2223,Muscle Injury,2022-07-15,2022-08-10,26,3,injury,Benoît Badiashile,/benoit-badiashile/profil/spieler/463603
2223,Transferred to Monaco,2022-07-01,2023-01-04,,,Transfer,Benoît Badiashile,/benoit-badiashile/profil/spieler/463603
2223,Knee Injury,2022-07-30,2022-10-06,68,9,injury,Harry Wilson,/harry-wilson/profil/spieler/279455
2223,Transferred to Chicago,2022-07-01,2023-01-22,,,Transfer,Jhon Durán,/jhon-duran/profil/spieler/649317
2223,Knee Injury,2023-04-06,2023-05-08,32,6,injury,Gustavo Scarpa,/gustavo-scarpa/profil/spieler/330085
2223,Transferred to Palmeiras,2022-07-01,2022-12-31,,,Transfer,Gustavo Scarpa,/gustavo-scarpa/profil/spieler/330085
2223,Unknown Injury,2023-04-06,2023-04-19,13,3,injury,Luke Shaw,/luke-shaw/profil/spieler/183288
2223,Transferred to G. Bordeaux,2022-07-01,2022-07-24,,,Transfer,Sékou Mara,/sekou-mara/profil/spieler/557612
2223,Bruised Knee,2022-09-22,2022-10-28,36,5,injury,Caglar Söyüncü,/caglar-soyuncu/profil/spieler/320141
2223,Fractured Leg,2022-07-20,2023-06-30,345,45,injury,Omar Richards,/omar-richards/profil/spieler/424881
2223,Transferred to Bayern Munich,2022-07-01,2022-07-09,,,Transfer,Omar Richards,/omar-richards/profil/spieler/424881
2223,Hamstring Injury,2023-03-09,2023-04-02,24,3,injury,Raheem Sterling,/raheem-sterling/profil/spieler/134425
2223,Knee Problems,2023-02-09,2023-02-12,3,1,injury,Raheem Sterling,/raheem-sterling/profil/spieler/134425
2223,Hamstring Injury,2023-01-05,2023-02-02,28,5,injury,Raheem Sterling,/raheem-sterling/profil/spieler/134425
2223,Metatarsal Fracture,2022-06-30,2022-10-15,107,12,injury,Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065
2223,Transferred to Sassuolo,2022-07-01,2023-01-30,,,Transfer,Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065
2223,Transferred to Sassuolo,2023-06-30,2023-06-30,,,Transfer,Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065
2223,Fitness,2022-11-18,2022-11-22,4,,injury,Kyle Walker,/kyle-walker/profil/spieler/95424
2223,Groin Injury,2022-10-03,2022-11-17,45,11,injury,Kyle Walker,/kyle-walker/profil/spieler/95424
2223,Transferred to Burnley,2022-09-01,2023-05-30,,,Transfer,Halil Dervisoglu,/halil-dervisoglu/profil/spieler/465606
2223,Knee Injury,2023-03-05,2023-05-31,87,17,injury,Tariq Lamptey,/tariq-lamptey/profil/spieler/504148
2223,Transferred to Huddersfield,2023-01-31,2023-05-30,,,Transfer,Jordan Smith,/jordan-smith/profil/spieler/452707
2223,Transferred to Burnley,2022-07-01,2022-07-01,,,Transfer,James Tarkowski,/james-tarkowski/profil/spieler/173504
2223,Transferred to Rangers,2022-07-01,2022-07-08,,,Transfer,Joe Aribo,/joe-aribo/profil/spieler/468198
2223,Knock,2023-05-20,2023-05-27,7,2,injury,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
2223,Ill,2023-02-20,2023-02-27,7,1,injury,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
2223,Calf Problems,2023-01-21,2023-02-04,14,2,injury,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
2223,Rest,2022-12-18,2022-12-28,10,1,injury,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
2223,Knee Problems,2022-08-07,2022-08-24,17,2,injury,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
2223,Transferred to Hull City,2023-01-19,2023-05-30,,,Transfer,Malcolm Ebiowei,/malcolm-ebiowei/profil/spieler/512354
2223,Transferred to Middlesbrough,2023-01-06,2023-05-30,,,Transfer,Cameron Archer,/cameron-archer/profil/spieler/533662
2223,Ankle Injury,2023-04-26,,40,5,injury,Luis Sinisterra,/luis-sinisterra/profil/spieler/512385
2223,Foot Injury,2022-10-23,2022-12-19,57,5,injury,Luis Sinisterra,/luis-sinisterra/profil/spieler/512385
2223,Transferred to Feyenoord,2022-07-01,2022-07-06,,,Transfer,Luis Sinisterra,/luis-sinisterra/profil/spieler/512385
2223,Thigh Problems,2022-09-09,2022-09-27,18,1,injury,Jordan Pickford,/jordan-pickford/profil/spieler/130164
2223,Knee Injury,2023-04-24,2023-05-01,7,1,injury,Kai Havertz,/kai-havertz/profil/spieler/309400
2223,Influenza,2023-03-26,2023-03-29,3,,injury,Kai Havertz,/kai-havertz/profil/spieler/309400
2223,Knock,2022-10-10,2022-10-17,7,2,injury,Japhet Tanganga,/japhet-tanganga/profil/spieler/346478
2223,Transferred to Luton,2023-01-26,2023-05-30,,,Transfer,Cody Drameh,/cody-drameh/profil/spieler/531957
2223,Ankle Injury,2023-03-10,2023-04-01,22,2,injury,Anthony Gordon,/anthony-gordon/profil/spieler/503733
2223,Calf Injury,2023-02-04,2023-02-04,0,1,injury,Danny Welbeck,/danny-welbeck/profil/spieler/67063
2223,Unknown Injury,2022-12-23,2023-01-04,12,3,injury,Danny Welbeck,/danny-welbeck/profil/spieler/67063
2223,Ill,2022-11-01,2022-11-14,13,4,injury,Jadon Sancho,/jadon-sancho/profil/spieler/401173
2223,Transferred to Paris SG,2022-07-01,2022-08-16,,,Transfer,Thilo Kehrer,/thilo-kehrer/profil/spieler/228948
2223,Ankle Injury,2022-09-03,2022-10-03,30,3,injury,Antonee Robinson,/antonee-robinson/profil/spieler/349701
2223,Yellow card suspension,2023-01-13,2023-01-16,3,1,suspension,Antonee Robinson,/antonee-robinson/profil/spieler/349701
2223,Shoulder Injury,2022-09-15,2022-11-08,54,11,injury,Kalvin Phillips,/kalvin-phillips/profil/spieler/351749
2223,Hamstring Injury,2022-07-26,2022-10-10,76,10,injury,Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292
2223,Red card suspension,2022-08-27,2022-08-30,3,1,suspension,Conor Gallagher,/conor-gallagher/profil/spieler/488362
2223,Sideband tear,2023-02-27,,98,15,injury,Layvin Kurzawa,/layvin-kurzawa/profil/spieler/126710
2223,Knock,2022-10-08,2022-11-02,25,5,injury,Layvin Kurzawa,/layvin-kurzawa/profil/spieler/126710
2223,Transferred to Paris SG,2022-07-01,2022-08-31,,,Transfer,Layvin Kurzawa,/layvin-kurzawa/profil/spieler/126710
2223,Transferred to Paris SG,2023-06-30,2023-06-30,,,Transfer,Layvin Kurzawa,/layvin-kurzawa/profil/spieler/126710
2223,Achilles tendon rupture,2022-08-11,2023-03-12,213,28,injury,Diego Carlos,/diego-carlos/profil/spieler/329145
2223,Hamstring Injury,2023-02-05,2023-03-08,31,5,injury,Hee-chan Hwang,/hee-chan-hwang/profil/spieler/292246
2223,Hamstring Injury,2022-11-14,2022-11-21,7,,injury,Hee-chan Hwang,/hee-chan-hwang/profil/spieler/292246
2223,Adductor problems,2022-09-30,2022-10-06,6,1,injury,Hee-chan Hwang,/hee-chan-hwang/profil/spieler/292246
2223,Thigh Problems,2022-12-22,2023-02-12,52,9,injury,Reiss Nelson,/reiss-nelson/profil/spieler/340325
2223,Thigh Problems,2022-08-08,2022-10-03,56,8,injury,Reiss Nelson,/reiss-nelson/profil/spieler/340325
2223,Transferred to Burton Albion,2022-07-11,2023-01-01,,,Transfer,Viljami Sinisalo,/viljami-sinisalo/profil/spieler/484838
2223,Head Injury,2022-08-29,2022-09-05,7,2,injury,Pierre-Emerick Aubameyang,/pierre-emerick-aubameyang/profil/spieler/58864
2223,Transferred to Barcelona,2022-07-01,2022-08-31,,,Transfer,Pierre-Emerick Aubameyang,/pierre-emerick-aubameyang/profil/spieler/58864
2223,Transferred to QPR,2022-07-22,2023-05-30,,,Transfer,Taylor Richards,/taylor-richards/profil/spieler/484551
2223,Fitness,2022-12-19,,168,25,injury,David Brooks,/david-brooks/profil/spieler/277033
2223,Hamstring Injury,2022-08-20,2022-12-18,120,15,injury,David Brooks,/david-brooks/profil/spieler/277033
2223,Transferred to Stoke City,2022-07-01,2023-01-30,,,Transfer,Harry Souttar,/harry-souttar/profil/spieler/298091
2223,Transferred to PSV Eindhoven,2022-07-01,2022-08-30,,,Transfer,Carlos Vinícius,/carlos-vinicius/profil/spieler/525287
2223,Transferred to Benfica,2022-08-31,2022-08-31,,,Transfer,Carlos Vinícius,/carlos-vinicius/profil/spieler/525287
2223,Transferred to Stoke City,2022-07-02,2023-01-29,,,Transfer,Gavin Kilkenny,/gavin-kilkenny/profil/spieler/469064
2223,Transferred to Charlton,2023-01-31,2023-05-30,,,Transfer,Gavin Kilkenny,/gavin-kilkenny/profil/spieler/469064
2223,Transferred to FC Zürich,2022-07-01,2022-08-31,,,Transfer,Wilfried Gnonto,/wilfried-gnonto/profil/spieler/627626
2223,Adductor problems,2022-07-21,2022-08-03,13,2,injury,Paul Onuachu,/paul-onuachu/profil/spieler/272855
2223,Transferred to KRC Genk,2022-07-01,2023-01-30,,,Transfer,Paul Onuachu,/paul-onuachu/profil/spieler/272855
2223,Hamstring Injury,2022-07-20,2022-08-13,24,2,injury,Adama Traoré,/adama-traore/profil/spieler/204103
2223,Transferred to Real Betis,2022-07-01,2023-01-10,,,Transfer,Álex Moreno,/alex-moreno/profil/spieler/193098
2223,Knock,2023-02-15,2023-02-28,13,3,injury,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
2223,Ankle Injury,2022-11-02,2022-11-17,15,2,injury,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
2223,Ankle Injury,2022-10-02,2022-10-15,13,2,injury,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
2223,Yellow card suspension,2023-01-04,2023-01-13,9,1,suspension,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
2223,Cruciate Ligament Rupture,2023-02-12,2023-08-31,200,18,injury,Rodrigo Bentancur,/rodrigo-bentancur/profil/spieler/354362
2223,Adductor problems,2022-12-03,2023-01-16,44,5,injury,Rodrigo Bentancur,/rodrigo-bentancur/profil/spieler/354362
2223,Head Injury,2022-08-28,2022-09-01,4,2,injury,Rodrigo Bentancur,/rodrigo-bentancur/profil/spieler/354362
2223,Transferred to Burnley,2022-08-11,2023-05-30,,,Transfer,Nathan Tella,/nathan-tella/profil/spieler/340322
2223,Shoulder Injury,2023-01-05,2023-03-16,70,13,injury,Edouard Mendy,/edouard-mendy/profil/spieler/442531
2223,Knock,2022-12-08,2023-01-04,27,2,injury,Edouard Mendy,/edouard-mendy/profil/spieler/442531
2223,Yellow card suspension,2022-11-05,2022-11-14,9,1,suspension,Harrison Reed,/harrison-reed/profil/spieler/226973
2223,Transferred to Shrewsbury,2022-09-01,2023-05-30,,,Transfer,Christian Saydee,/christian-saydee/profil/spieler/655835
2223,Hamstring Injury,2023-05-06,2023-06-03,28,5,injury,Ben Chilwell,/ben-chilwell/profil/spieler/316125
2223,Hamstring Injury,2022-11-03,2023-01-31,89,10,injury,Ben Chilwell,/ben-chilwell/profil/spieler/316125
2223,Muscle Injury,2023-02-21,2023-03-14,21,5,injury,Joe Gomez,/joe-gomez/profil/spieler/256178
2223,Unknown Injury,2022-11-07,,210,32,injury,Juan Larios,/juan-larios/profil/spieler/646738
2223,Yellow card suspension,2022-11-05,2022-11-06,1,1,suspension,Ivan Toney,/ivan-toney/profil/spieler/251664
2223,Hamstring Injury,2022-11-01,2022-12-15,44,4,injury,Carney Chukwuemeka,/carney-chukwuemeka/profil/spieler/659459
2223,Hamstring Injury,2023-03-24,2023-04-15,22,3,injury,Maximilian Wöber,/maximilian-wober/profil/spieler/263361
2223,groin strain,2022-09-06,2022-09-16,10,3,injury,Maximilian Wöber,/maximilian-wober/profil/spieler/263361
2223,Transferred to RB Salzburg,2022-07-01,2023-01-02,,,Transfer,Maximilian Wöber,/maximilian-wober/profil/spieler/263361
2223,Calf Injury,2022-10-17,2023-02-10,116,18,injury,Diogo Jota,/diogo-jota/profil/spieler/340950
2223,Hamstring Injury,2022-08-01,2022-09-01,31,5,injury,Diogo Jota,/diogo-jota/profil/spieler/340950
2223,Transferred to OGC Nice,2022-07-01,2023-01-12,,,Transfer,Mario Lemina,/mario-lemina/profil/spieler/170934
2223,Rest,2022-12-18,2022-12-28,10,1,injury,Hakim Ziyech,/hakim-ziyech/profil/spieler/217111
2223,Transferred to Chicago,2022-07-01,2022-08-01,,,Transfer,Gabriel Slonina,/gabriel-slonina/profil/spieler/656316
2223,Transferred to Chicago,2022-08-03,2022-12-30,,,Transfer,Gabriel Slonina,/gabriel-slonina/profil/spieler/656316
2223,Leg Injury,2023-04-14,2023-04-24,10,2,injury,Amadou Onana,/amadou-onana/profil/spieler/485706
2223,Transferred to LOSC Lille,2022-07-01,2022-08-08,,,Transfer,Amadou Onana,/amadou-onana/profil/spieler/485706
2223,Knock,2022-09-22,2022-10-09,17,3,injury,Pedro Porro,/pedro-porro/profil/spieler/553875
2223,Transferred to Sporting CP,2022-07-01,2023-01-30,,,Transfer,Pedro Porro,/pedro-porro/profil/spieler/553875
2223,Transferred to Sporting CP,2023-06-30,2023-06-30,,,Transfer,Pedro Porro,/pedro-porro/profil/spieler/553875
2223,Toe Injury,2022-09-14,2022-10-24,40,8,injury,Ellis Simms,/ellis-simms/profil/spieler/511550
2223,Transferred to Sunderland,2022-07-29,2022-12-30,,,Transfer,Ellis Simms,/ellis-simms/profil/spieler/511550
2223,Ankle Injury,2022-10-10,2022-12-31,82,9,injury,Aaron Hickey,/aaron-hickey/profil/spieler/591949
2223,Transferred to Bologna,2022-07-01,2022-07-08,,,Transfer,Aaron Hickey,/aaron-hickey/profil/spieler/591949
2223,Transferred to Blackpool,2023-01-23,2023-05-30,,,Transfer,Charlie Goode,/charlie-goode/profil/spieler/376856
2223,Ankle Injury,2023-02-10,2023-03-31,49,6,injury,Ilya Zabarnyi,/ilya-zabarnyi/profil/spieler/659089
2223,Transferred to Dynamo Kyiv,2022-07-01,2023-01-30,,,Transfer,Ilya Zabarnyi,/ilya-zabarnyi/profil/spieler/659089
2223,Torn Ankle Ligament,2023-02-26,2023-04-10,43,7,injury,Youri Tielemans,/youri-tielemans/profil/spieler/249565
2223,Yellow card suspension,2023-02-10,2023-02-12,2,1,suspension,Youri Tielemans,/youri-tielemans/profil/spieler/249565
2223,Head Injury,2023-02-18,2023-03-10,20,4,injury,César Azpilicueta,/cesar-azpilicueta/profil/spieler/57500
2223,Transferred to Blackpool,2022-07-01,2022-08-31,,,Transfer,Josh Bowler,/josh-bowler/profil/spieler/506470
2223,Transferred to Olympiacos,2022-09-02,2023-01-03,,,Transfer,Josh Bowler,/josh-bowler/profil/spieler/506470
2223,Transferred to Blackpool,2023-01-05,2023-05-30,,,Transfer,Josh Bowler,/josh-bowler/profil/spieler/506470
2223,Transferred to Sheff Wed,2022-08-29,2023-01-09,,,Transfer,Alex Mighten,/alex-mighten/profil/spieler/503988
2223,Knee Injury,2022-08-27,2022-10-16,50,7,injury,Mason Holgate,/mason-holgate/profil/spieler/348623
2223,Concussion,2022-08-21,2022-08-26,5,2,injury,Dan Burn,/dan-burn/profil/spieler/134270
2223,Hamstring Injury,2022-11-05,2022-12-25,50,3,injury,Philippe Coutinho,/philippe-coutinho/profil/spieler/80444
2223,Shoulder Injury,2023-01-14,2023-02-03,20,1,injury,Lucas Digne,/lucas-digne/profil/spieler/126664
2223,Ankle Injury,2022-09-17,2022-10-27,40,5,injury,Lucas Digne,/lucas-digne/profil/spieler/126664
2223,Knock,2022-09-29,2022-10-29,30,6,injury,Kenny Tete,/kenny-tete/profil/spieler/206746
2223,Yellow card suspension,2022-11-05,2022-11-14,9,1,suspension,Kenny Tete,/kenny-tete/profil/spieler/206746
2223,groin strain,2023-03-21,2023-04-03,13,1,injury,Erling Haaland,/erling-haaland/profil/spieler/418560
2223,Bruised Foot,2022-10-26,2022-11-04,9,2,injury,Erling Haaland,/erling-haaland/profil/spieler/418560
2223,Meniscal Injury,2023-05-10,,26,5,injury,Marcel Sabitzer,/marcel-sabitzer/profil/spieler/106987
2223,groin strain,2023-04-16,2023-04-19,3,1,injury,Marcel Sabitzer,/marcel-sabitzer/profil/spieler/106987
2223,Unknown Injury,2023-03-06,2023-03-14,8,2,injury,Marcel Sabitzer,/marcel-sabitzer/profil/spieler/106987
2223,Transferred to Bayern Munich,2022-07-01,2023-01-30,,,Transfer,Marcel Sabitzer,/marcel-sabitzer/profil/spieler/106987
2223,Transferred to Bayern Munich,2023-06-30,2023-06-30,,,Transfer,Marcel Sabitzer,/marcel-sabitzer/profil/spieler/106987
2223,Knock,2022-12-19,2023-02-06,49,8,injury,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
2223,Hip Injury,2023-04-27,2023-06-30,64,6,injury,Thiago,/thiago/profil/spieler/60444
2223,Problems with the hip flexor,2023-02-11,2023-04-07,55,10,injury,Thiago,/thiago/profil/spieler/60444
2223,Hamstring Injury,2022-08-06,2022-09-04,29,6,injury,Thiago,/thiago/profil/spieler/60444
2223,Knee Injury,2022-07-15,2022-10-01,78,9,injury,Kell Watts,/kell-watts/profil/spieler/484389
2223,Transferred to Peterborough,2022-09-01,2023-05-30,,,Transfer,Kell Watts,/kell-watts/profil/spieler/484389
2223,Ligament Problems,2023-04-27,2023-05-20,23,5,injury,Sean Longstaff,/sean-longstaff/profil/spieler/346707
2223,Transferred to Rotherham,2023-01-26,2023-05-30,,,Transfer,Conor Coventry,/conor-coventry/profil/spieler/419025
2223,Groin Injury,2023-01-04,2023-04-01,87,15,injury,Taiwo Awoniyi,/taiwo-awoniyi/profil/spieler/295313
2223,Transferred to Bolton,2023-01-19,2023-05-30,,,Transfer,Shola Shoretire,/shola-shoretire/profil/spieler/640026
2223,Transferred to Dinamo Zagreb,2022-07-01,2023-01-05,,,Transfer,Mislav Orsic,/mislav-orsic/profil/spieler/119150
2223,Fibula Fracture,2022-08-06,2022-11-05,91,15,injury,Ben Godfrey,/ben-godfrey/profil/spieler/343475
2223,Ankle Injury,2022-07-28,2022-10-17,81,18,injury,Noni Madueke,/noni-madueke/profil/spieler/503987
2223,Transferred to PSV Eindhoven,2022-07-01,2023-01-19,,,Transfer,Noni Madueke,/noni-madueke/profil/spieler/503987
2223,Foot Injury,2023-04-14,2023-05-08,24,7,injury,Raphaël Varane,/raphael-varane/profil/spieler/164770
2223,Leg Injury,2022-10-22,2022-11-14,23,7,injury,Raphaël Varane,/raphael-varane/profil/spieler/164770
2223,Sprained Ankle,2022-10-03,2022-10-08,5,1,injury,Raphaël Varane,/raphael-varane/profil/spieler/164770
